elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 17.2 Mpa - national avg, A1-A3 q_PC","concrete, 17.2 Mpa - national avg, A1-A3 q_electricity","concrete, 17.2 Mpa - national avg, A1-A3 q_NG","concrete, 17.2 Mpa - national avg, A1-A3 plc_boolean","concrete, 17.2 Mpa - national avg, A1-A3 msw",Portland cement q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,Portland limestone cement production q_electricity,gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
"Electricity; at user; consumption mix - Duke Energy Florida, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - East Texas,"coal extraction and processing - Northern Appalachia, BIT, Underground",187.9238794927951,5.017139663328737,0.4001195114287682,0.0,0.0,0.12771312201359242,0.10089924959782741,0.06742303401585743,0.07024400797470995,0.09352203258443474,0.1476948038920903,229.502,0.7003093869277877,0.11817249690220614,1.1014975495780709e-05,10.081095095151507,230.9645,233.9342,230.346
"Electricity; at user; consumption mix - Duke Energy Florida, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - East Texas,"coal extraction and processing - Northern Appalachia, BIT, Underground",208.32111072790386,3.9495307688034127,0.3467872512977838,0.0,0.0,0.14418862453553621,0.1127666140066752,0.06738549731034231,0.060549072667058036,0.10269599883275915,0.10970376024757131,254.6412,0.7832259905811114,0.12001613518051073,1.109240614544574e-05,10.689722301058632,256.2314,259.7059,255.6005
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Gulf,"coal extraction and processing - Southern Appalachia, BIT, Underground",204.71628870068926,4.725595842305097,0.9325108401727136,0.0,0.0,0.12936552053916905,0.10754363507136736,0.06742954274786903,0.06582502326116368,0.10986155177765758,0.16674056556159256,249.2615,0.8123047518481348,0.11368579365947419,9.551769536721056e-06,12.077154523092684,251.4228,256.6916,250.8094
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Gulf,"coal extraction and processing - Southern Appalachia, BIT, Underground",220.7362449251323,4.628584841995284,1.1448236630261757,0.0,0.0,0.17845491382131398,0.09659136962541746,0.06763555715301955,0.070484133477094,0.09388222281708693,0.17704994998562013,259.3629,0.8143755940406405,0.11736314365445216,9.78093364902606e-06,12.891073900297057,261.5131,266.5471,260.8594
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Gulf,"coal extraction and processing - Southern Appalachia, BIT, Underground",210.11861778710778,4.513692767347962,0.6309238492426591,0.0,0.0,0.15820816102961177,0.11575736646456601,0.056119044121942005,0.05783078283567182,0.10695352076120496,0.17477375047069021,248.1151,0.7728389600123471,0.1095835001723104,8.969926678525932e-06,10.788724695808067,250.2048,255.4392,249.6492
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Gulf,"coal extraction and processing - Southern Appalachia, BIT, Underground",212.83986292789615,4.669419074275498,-0.2607446573995501,0.0,0.0,0.14480811183067727,0.10644489452941824,0.07010559967343008,0.07007318007183776,0.10653639306610674,0.12090263399003454,242.1863,0.6857836922228758,0.10744914994616753,9.823797883732853e-06,7.569328721948789,244.1183,249.2519,243.6782
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Gulf,"coal extraction and processing - Southern Appalachia, BIT, Underground",212.9530813595608,3.7738343540507318,1.270592969036005,0.0,0.0,0.18463051527523605,0.10133286821037993,0.06155433086402444,0.06956398734424292,0.08860012274091397,0.1337149293676333,248.8632,0.7846795497422021,0.11587784222518968,9.432965842749654e-06,12.950358353774144,250.9251,255.5904,250.2635
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Gulf,"coal extraction and processing - Southern Appalachia, BIT, Underground",201.61381836014004,4.2436634877076305,1.5378892839110598,0.0,0.0,0.1766231538664675,0.09321086062931164,0.07626225523205352,0.07632232955856287,0.1037713998164652,0.15107748016048644,255.113,0.8635845868467846,0.12019329214261718,1.0144270431672166e-05,14.49212980084635,257.3529,262.4686,256.6347
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Gulf,"coal extraction and processing - Southern Appalachia, BIT, Underground",198.12912269782382,3.747987304740407,0.3777278508051725,0.0,0.0,0.14729694905727658,0.09447989427714511,0.06721927597596404,0.06007886774222557,0.08709086953528844,0.10699276584193629,219.5335,0.6338081745720692,0.10594562070369799,8.89661222680547e-06,8.864736992986101,221.2769,225.3989,220.7689
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Gulf,"coal extraction and processing - Southern Appalachia, BIT, Underground",208.50560209937828,4.588058997949371,0.39610808288756283,1.0,0.0,0.15251009035628874,0.11085634159310898,0.061958096874650995,0.06699430722904492,0.11181801341812404,0.10937620406087492,434.9812,1.2757465049920764,0.1393689703737111,1.2279831166338232e-05,15.05655551474855,438.4094,448.2472,437.7556
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Gulf,"coal extraction and processing - Southern Appalachia, BIT, Underground",208.13425244120185,4.900854907151136,0.45630742567798144,0.0,0.0,0.14866277431051322,0.10779821241132018,0.07246357809373774,0.06914486021626892,0.10314268378494353,0.08292960279688555,244.6438,0.7442608170149625,0.11191420853964966,9.835575630803201e-06,10.1977575502881,246.6669,251.686,246.1192
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Gulf,"coal extraction and processing - Southern Appalachia, BIT, Underground",207.84287735233795,3.6331251849782555,0.6597710288796266,0.0,0.0,0.12895562894921406,0.1139294670518628,0.069964401099424,0.06774985406441214,0.09349969355401075,0.08362025756484276,237.2494,0.7207362583052122,0.11204499956237443,9.635710643047163e-06,10.543861486042449,239.1915,243.8005,238.6198
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - South Oklahoma,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",206.18113624508942,4.129407857706191,0.9083997825579403,0.0,0.0,0.14872530002567944,0.09324800235523648,0.06536186934201206,0.06416035007733015,0.08756556276759928,0.10530764407386492,230.5835,0.7303820841177757,0.11158136069017151,9.188668125304462e-06,11.329658506158648,231.6342,233.1676,230.952
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - South Oklahoma,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",211.87707298487737,4.153223979352928,0.33158280630224274,1.0,0.0,0.09289522426987096,0.10181761477219774,0.06624620367266837,0.061758487607244825,0.12300117009086263,0.14438656900624883,433.8838,1.3825609118198312,0.14026869623109484,1.244112188078201e-05,15.701595150493048,435.091,437.7505,434.2079
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - South Oklahoma,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",220.5616262851453,4.891980202832522,0.20735086626584853,0.0,0.0,0.08214225353936748,0.11290459251590956,0.06099669445504189,0.06496730498663565,0.09715955557653035,0.17358793734026823,233.3932,0.708747099154212,0.10875259695203815,9.369869721930552e-06,8.981659038377046,234.2559,235.6116,233.6557
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - South Oklahoma,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",208.34286948854577,4.06838542905364,0.7843624379429016,0.0,0.0,0.08550870304501981,0.1205387493097285,0.07416578372796157,0.06110115791011807,0.08881044081276501,0.1586748060617853,226.0524,0.7168302623887897,0.11215005578391414,9.530398903701463e-06,10.804666652971273,227.034,228.3969,226.3609
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - South Oklahoma,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",202.24059856151797,4.206493396094801,1.1713196635517253,0.0,0.0,0.09544380395085368,0.10497244062320044,0.06867981804608644,0.06978717876511788,0.08869281675131443,0.1472891400122964,226.8637,0.7508993897395337,0.11427071554006006,9.519495993750357e-06,12.249810938916252,227.9326,229.3654,227.2049
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - South Oklahoma,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",204.77842199768787,4.125621894905923,1.3886568246882929,0.0,0.0,0.21703089476571236,0.11595974358599938,0.06839800125612047,0.06694061129704094,0.1131374843549948,0.12160020479250011,260.3256,0.9118821438609169,0.1189440578384708,9.933853650611244e-06,14.477802644708621,261.5608,263.5053,260.7589
