elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 27.6 Mpa - national avg, A1-A3 total_cementitious","concrete, 27.6 Mpa - national avg, A1-A3 q_electricity","concrete, 27.6 Mpa - national avg, A1-A3 q_NG","concrete, 27.6 Mpa - national avg, A1-A3 percent_SCM_replacement","concrete, 27.6 Mpa - national avg, A1-A3 plc_boolean","concrete, 27.6 Mpa - national avg, A1-A3 msw",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,"A5, construction d_vol",gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
Electricity; at user; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,natural gas extraction and processing - Arkoma,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Northern Appalachia, WC, Surface",394.8140107741566,4.184317324730555,1.3077679660078148,0.1,0.0,0.0,0.14977732861622794,0.13189363126543519,0.11479232294927477,0.06805375011288292,0.06702125301959898,0.1003505623954302,0.0,405.1725,1.2377701357203648,0.15760579766334581,1.9182189767575237e-05,18.013669557451188,408.7052,412.897,406.43
Electricity; at user; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,natural gas extraction and processing - Arkoma,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Northern Appalachia, WC, Surface",336.03671347636686,3.562872125593602,1.4706541891533618,0.1,0.0,0.0,0.08179426310716634,0.1414841547484596,0.12902059457312715,0.05346775226374398,0.06778212276717599,0.10272072031546207,0.0,342.7692,1.1090463900294847,0.1461501914911821,1.7747838126743526e-05,16.753521524106162,345.871,349.4957,343.8521
Electricity; at user; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,natural gas extraction and processing - Arkoma,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Northern Appalachia, WC, Surface",312.44319627350393,3.8829195880818554,1.0983873515405538,0.2,1.0,0.0,0.14971433258263972,0.16689742340351552,0.11952147475918555,0.06514700848099012,0.06397415062305833,0.08642490402693272,0.0,270.282,0.8249241829125282,0.13094955044070258,1.6787553599494995e-05,13.378393675678964,272.6129,275.2509,271.077
Electricity; at user; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,natural gas extraction and processing - Arkoma,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Northern Appalachia, WC, Surface",309.7099180791208,4.146164455032982,0.0004482509200194329,0.2,0.0,0.0,0.13340361960410643,0.12290778311010349,0.11386023269666515,0.0682034686842055,0.07145332072358442,0.08937160904697228,0.0,274.3899,0.7572227311150047,0.12978360635085312,1.758225181364388e-05,9.566260017188881,276.5533,279.2977,275.1674
Electricity; at user; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,natural gas extraction and processing - Arkoma,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Northern Appalachia, WC, Surface",336.5124590799159,3.7631702196647643,0.6356165992074406,0.3,0.0,0.0,0.12153985191818979,0.12208752645521669,0.11304201910782434,0.06595496432455093,0.06454141261605935,0.08637195363170042,0.0,266.09,0.783609101383477,0.13104116341435182,1.7258431307574033e-05,11.553637021925551,268.2888,270.9106,266.8515
Electricity; at user; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,natural gas extraction and processing - Arkoma,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Northern Appalachia, WC, Surface",302.5867094365905,4.121045977462958,1.440132703529196,0.0,0.0,0.0,0.11898502789870377,0.16346154125575876,0.08476383413978093,0.07179196830180735,0.06286324467709155,0.09490888400370169,0.0,340.5425,1.0632385998695448,0.14409526756575144,1.73423861927825e-05,16.38054067459163,343.543,347.0123,341.5895
Electricity; at user; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,natural gas extraction and processing - Arkoma,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Northern Appalachia, WC, Surface",317.9585767744941,4.786098106401426,-0.12575112631884844,0.4,0.0,0.0,0.12270360176361961,0.13471453234726063,0.1085103532625916,0.0692819618017252,0.06686222659142455,0.10952567757548506,0.0,232.7792,0.6930576087027873,0.12132007445269768,1.7151881243132258e-05,8.411393515052168,234.7514,237.2906,233.4871
Electricity; at user; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,natural gas extraction and processing - Arkoma,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Northern Appalachia, WC, Surface",297.25600717643766,4.363210732094308,0.29905043141467247,0.3,1.0,0.0,0.1335769583257568,0.11851817898836733,0.1222155395897789,0.06301802737339725,0.05212316477559107,0.0895255940543161,0.0,218.2763,0.6405920019042245,0.11604531847034831,1.564386327016394e-05,9.015524593808484,220.0916,222.2936,218.9103
Electricity; at user; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,natural gas extraction and processing - Arkoma,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Northern Appalachia, WC, Surface",331.1644159208337,3.9616586282198054,0.5412045039441018,0.3,0.0,0.0,0.1446177215044894,0.14542479276364922,0.10579548368962084,0.06878569920928077,0.06597531909731834,0.11007802262664028,0.0,283.4416,0.8841386655598062,0.1322522869121343,1.7582702376968997e-05,12.187464967172035,285.9557,289.0215,284.333
Electricity; at user; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,natural gas extraction and processing - Arkoma,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Northern Appalachia, WC, Surface",328.1883332116952,4.174604588401535,0.8181933194146652,0.5,0.0,0.0,0.13422601440636786,0.1654191064474755,0.10832298306887678,0.06731297549026717,0.06911923906512393,0.1230031746394395,0.0,227.6797,0.7824923071344296,0.12552183099892164,1.7227037695356293e-05,11.926995309079865,229.8581,232.4118,228.4217
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - South Oklahoma,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, WC, Surface",348.536022021395,4.304564271058895,1.0993177149703213,0.4,0.0,0.0,0.1874168120066218,0.14647655867126735,0.11368411280373618,0.06823056018239401,0.060779149569243254,0.1170133015622149,0.0,268.5949,0.8967566887894337,0.1308197734224293,1.7449632956491963e-05,12.8441969173387,270.0175,271.7628,268.8853
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - South Oklahoma,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, WC, Surface",347.54059008232764,3.786734671815759,0.6700591227203136,0.4,0.0,0.0,0.15371706931949564,0.16859104646676668,0.09927804983227659,0.07188753425925634,0.06378703423782457,0.08648739881784447,0.0,240.0169,0.708285757903595,0.12599719098112433,1.721462575009624e-05,9.942166491395733,241.1955,242.6747,240.2723
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - South Oklahoma,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, WC, Surface",336.41655579429573,4.405531389917111,1.1045864906093088,0.0,0.0,0.0,0.1101303291498977,0.12209034306372643,0.13180275075650208,0.06797543352500823,0.07409974472983216,0.09495971025191324,0.0,359.3382,1.0789050260511506,0.14947625643891652,1.8843441106273777e-05,14.473559388118865,360.9347,363.0088,359.6461
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - South Oklahoma,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, WC, Surface",313.45071992236757,3.6709823241305553,0.030152755674139886,0.2,0.0,0.0,0.17663446904429855,0.15899810186233215,0.11722887474909119,0.06471924431943187,0.07708941319237592,0.1007834437277547,0.0,283.2711,0.8038712049030912,0.12964661901144678,1.7923854832351153e-05,8.932042677447404,284.4421,286.1613,283.5096
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - South Oklahoma,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, WC, Surface",356.03519715466956,4.088476911214936,0.7541344914642963,0.5,0.0,0.0,0.14986880426467009,0.10155259266552294,0.12699062334023473,0.06519836139847321,0.06377055896665505,0.08953384391205176,0.0,216.6062,0.6650280936950752,0.12295221268174594,1.7087882129482637e-05,9.78400626898648,217.7469,219.1315,216.8539
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - South Oklahoma,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, WC, Surface",317.78952828957034,4.214631241155093,1.3364304511801,0.3,0.0,0.0,0.128317972460162,0.12461467702288856,0.12258158549453221,0.06686793040449861,0.06970853696048913,0.10963407576792805,0.0,273.4817,0.9142789564569944,0.13430992712429093,1.761857649065572e-05,13.591595817179094,274.9356,276.6704,273.7701
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - South Oklahoma,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, WC, Surface",346.6031507890783,4.181249557810598,0.08366384591150222,0.5,0.0,0.0,0.17474279529637415,0.1301014904431485,0.15259370516137877,0.0751832791657542,0.06012220056567344,0.09239755208256883,0.0,209.6891,0.5951910626831405,0.11968244226416093,1.74478489926773e-05,7.244668803785755,210.6606,212.0051,209.9012
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - South Oklahoma,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, WC, Surface",317.82060852790926,4.685984272571405,0.27622854019391174,0.1,0.0,0.0,0.07763306125431435,0.12489586900033152,0.10421132789187443,0.059171745085896364,0.06195621530189741,0.10275771201824073,0.0,301.409,0.8888788570487829,0.13007847766631256,1.6923747929278322e-05,10.146304593112013,302.6166,304.3739,301.6222
