elec120V_cmu_plant,natgas_cmu_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,elec_medV_forExClay,heat_forExClay,"CMU, light-weight, A1-A3 q_cement",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,expanded clay production q_elec,expanded clay production kiln_temp,expanded clay production kiln_e_base,expanded clay production kiln_e_internals,gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
Electricity; at user; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Strawn,"coal extraction and processing - Gulf Lignite, LIG, Surface","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",190.81617246292546,0.14210310476530527,0.16963815363025783,0.11895482881608382,0.06047738833906006,0.061411749957542124,0.11011162581443587,0.025573941514837512,1088.1928089215505,0.6410074295441075,0.1301054668846061,830.2728,4.7052452988289994,1.843309186624489,1.7974716817377937e-05,45.43272307425528,845.1672,863.0525,841.8202
Electricity; at user; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Strawn,"coal extraction and processing - Gulf Lignite, LIG, Surface","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",177.93870127323092,0.14390335914316035,0.1696861607457922,0.10256727357795709,0.06556954884219465,0.07193495929093101,0.10818445395284107,0.02834062614202397,1145.5358844804286,0.6061425627250354,0.15427822779143197,857.7366,4.976872770084589,1.9450205691973865,1.8327448647135626e-05,47.681386035909405,873.3132,891.8458,869.8129
Electricity; at user; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Strawn,"coal extraction and processing - Gulf Lignite, LIG, Surface","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",214.31427788793476,0.14605671249834634,0.1411891318048981,0.1273932862583455,0.0694472094674001,0.06681033533699746,0.10530121292134938,0.02173634803377903,1067.2779055507078,1.1496742320249027,0.19419148750423945,615.064,2.887223168164637,1.2256774949799676,1.5148956669112336e-05,30.335076496826197,625.873,639.7848,623.5244
Electricity; at user; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Strawn,"coal extraction and processing - Gulf Lignite, LIG, Surface","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",166.81123335508366,0.11548763177347579,0.1277674658916132,0.11739269323084262,0.06824979475726477,0.06875550813598787,0.09220677755458785,0.025340990253979755,1056.505235995169,0.7728428874486284,0.010550809823217702,754.9757,4.251754382300028,1.7325919652158916,1.6906029384307234e-05,41.450517663130675,769.1201,786.0977,766.001
Electricity; at user; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Strawn,"coal extraction and processing - Gulf Lignite, LIG, Surface","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",176.93780850930233,0.06780169287128636,0.14616101562391012,0.11544186442198369,0.064784890277606,0.06935323676350695,0.09728970243390286,0.029760098711057545,1161.9547182996264,0.7505044656001346,0.012811072144868194,819.8353,4.7330369996131365,1.8838797708930144,1.7787517421494594e-05,45.39685168631565,834.9752,852.9771,831.5993
Electricity; at user; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Strawn,"coal extraction and processing - Gulf Lignite, LIG, Surface","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",190.420811509001,0.13538649575106834,0.14943628132742062,0.09519007842763721,0.07422679654088793,0.0706152669333415,0.10230178970148253,0.029345556993442483,1076.4286941747941,0.7610790467032176,0.11692202425967992,753.6621,4.094147861742682,1.6483433342351932,1.6827731066917076e-05,40.3423738972132,767.2852,783.9266,764.2701
Electricity; at user; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Strawn,"coal extraction and processing - Gulf Lignite, LIG, Surface","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",184.96018996751434,0.10989587033444333,0.11797366945418272,0.1334936854833087,0.06379348893366897,0.06606938687555632,0.11257996797988898,0.021312780408496743,1197.199246198677,0.6412269854077415,0.16444519911676392,846.2616,4.8956976708696915,1.9136820256173601,1.835322253539584e-05,46.841295348931375,861.5789,879.7912,858.1226
Electricity; at user; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Strawn,"coal extraction and processing - Gulf Lignite, LIG, Surface","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",159.3721091020565,0.13095130380898443,0.11482307189381659,0.11044333884543416,0.06551153388366154,0.06501220892064,0.08208723995040948,0.028308266020197828,1220.1288231823662,0.5338670396897762,0.023412992231660705,1029.2711,6.454636593441356,2.481348376828523,2.0737251180156052e-05,59.907958711074656,1048.3817,1070.1955,1044.043
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Illinois Basin, BIT, Processing","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",212.34102446350448,0.1442124196536597,0.13353822217678493,0.12164818593295798,0.06623498446141966,0.07222215628532544,0.08361770046396746,0.019377610204310912,1172.3060598260702,0.7177522420917818,0.09469640456048117,820.598,4.66071696152374,1.8440402505840294,1.7622911109113955e-05,44.96754560752711,835.2328,852.1271,831.8752
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Illinois Basin, BIT, Processing","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",175.20713938865993,0.11930198127404462,0.12768492914759072,0.0944198203531976,0.057292249825230394,0.06894436612749809,0.10264138226355092,0.021649977724440262,1055.4238867494648,0.8741718315415231,0.0893399971034657,674.9158,3.678400211115826,1.5149927934173493,1.5259556694686287e-05,36.62533883808914,687.3472,702.0263,684.5401
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Illinois Basin, BIT, Processing","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",181.2674293541057,0.1284379112466065,0.15809173278203056,0.09284717412441584,0.06947508601965595,0.06397770463103145,0.11142664645388507,0.01708262939902954,1121.04929979545,0.8503485306368442,0.15426890758917197,687.3336,3.75771127714263,1.5292847133458685,1.5428495807871337e-05,37.21555152397297,699.8602,714.7023,697.02
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Illinois Basin, BIT, Processing","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",184.74151396777063,0.14574504865372218,0.12072263816091738,0.10782661126644034,0.05996752621194121,0.0630416153539283,0.07778144982759932,0.02445469089709424,1206.1166596420655,0.8905040228052585,0.09657663151377864,714.8842,3.937396427981757,1.6217264355777856,1.5909354143739053e-05,38.93993501693797,728.0419,743.3758,725.0734
