elec120V_cmu_plant,natgas_cmu_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,elec_medV_forExClay,heat,"CMU, light-weight, A1-A3 q_cement",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,"A5, construction d_vol",gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
Electricity; at user; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Uinta,Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, SUB, Surface",Electricity; at grid; consumption mix - Nevada Power Company - BA,"heat, from natural gas, in industrial boiler",208.4351672656236,0.10774726388087827,0.052222936549249824,0.10802811193797802,0.07297834695468286,0.05395910830141331,0.1014418757142771,0.0,339.6202,0.8817446506834687,0.5825931146143308,1.0486523006492946e-05,13.870084889545538,345.9232,354.8354,344.6606
Electricity; at user; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Uinta,Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, SUB, Surface",Electricity; at grid; consumption mix - Nevada Power Company - BA,"heat, from natural gas, in industrial boiler",187.04299496858792,0.12870496564898803,0.056823347097847435,0.09110124867463656,0.08426152965934477,0.05815695778982708,0.10357542803475955,0.0,323.3331,0.8407926342111238,0.5795084581353246,1.018297949389366e-05,13.512269514987212,329.6205,338.4835,328.3783
Electricity; at user; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Uinta,Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, SUB, Surface",Electricity; at grid; consumption mix - Nevada Power Company - BA,"heat, from natural gas, in industrial boiler",199.61373265803346,0.1564670229756406,0.1589767070216214,0.11429731585508983,0.06796791773723375,0.06799902157021347,0.09865170791476323,0.0,335.4421,0.8587719195901886,0.5823687020072258,1.0565280415034427e-05,13.809844097334002,341.769,350.7273,340.5149
Electricity; at user; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Uinta,Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, SUB, Surface",Electricity; at grid; consumption mix - Nevada Power Company - BA,"heat, from natural gas, in industrial boiler",172.30731422270998,0.1621131147864987,0.11305955946526583,0.10970381426892037,0.06480365371380224,0.06679344517143372,0.09112785593109297,0.0,306.7261,0.7663699988593582,0.5774373504311837,1.002795963859347e-05,12.936260949327044,313.0114,321.8041,311.7961
Electricity; at user; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Uinta,Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, SUB, Surface",Electricity; at grid; consumption mix - Nevada Power Company - BA,"heat, from natural gas, in industrial boiler",188.7624653469353,0.1464767839870273,0.16339704161711002,0.1079629699737111,0.07326162845471851,0.0710303094244186,0.08700410085127255,0.0,318.0631,0.7862274457699437,0.5799473285127729,1.0301221819698931e-05,13.134216694099322,324.3642,333.1881,323.1361
Electricity; at user; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Uinta,Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, SUB, Surface",Electricity; at grid; consumption mix - Nevada Power Company - BA,"heat, from natural gas, in industrial boiler",199.6921354957981,0.14201963796750935,0.16094772590238476,0.12928977818817167,0.07387472066690078,0.06370205834016616,0.11476934447454032,0.0,344.3657,0.9236708593683148,0.5838919149245624,1.0836422568935172e-05,14.31018744259102,350.6935,359.7168,349.4157
Electricity; at user; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Uinta,Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, SUB, Surface",Electricity; at grid; consumption mix - Nevada Power Company - BA,"heat, from natural gas, in industrial boiler",188.54198692154995,0.184852157269895,0.13286744479794088,0.12258528325252668,0.06190046956008565,0.059227493822305584,0.10084551192496127,0.0,328.91,0.8443682810151153,0.5808210864239773,1.0399337742577192e-05,13.721561070863844,335.2372,344.2036,333.9924
Electricity; at user; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Uinta,Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, SUB, Surface",Electricity; at grid; consumption mix - Nevada Power Company - BA,"heat, from natural gas, in industrial boiler",212.3943572797432,0.14012198445931845,0.1249962332227085,0.10390854568411999,0.05388465308040463,0.06916108713872192,0.09087382481681294,0.0,339.6743,0.8510610678417545,0.5827438082233988,1.0462609237524486e-05,13.736513651694255,345.9999,354.9362,344.7474
Electricity; at user; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Uinta,Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, SUB, Surface",Electricity; at grid; consumption mix - Nevada Power Company - BA,"heat, from natural gas, in industrial boiler",205.80100493481442,0.1389062314048013,0.15075587305313337,0.12140795652100993,0.0666326194638586,0.064590846118608,0.1041217228362228,0.0,342.8441,0.893956322618905,0.5836138237365129,1.0712889840587264e-05,14.07334997625959,349.1713,358.1565,347.9031
Electricity; at user; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Uinta,Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, SUB, Surface",Electricity; at grid; consumption mix - Nevada Power Company - BA,"heat, from natural gas, in industrial boiler",178.74074176918606,0.09916236718542223,0.08509332716452411,0.10622433094674742,0.07442075797955729,0.06798982310355278,0.11261594383794013,0.0,318.7174,0.8503336678592339,0.579207989489454,1.0262614260393697e-05,13.486258519979781,324.984,333.8029,323.7376
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Fort Worth,natural gas extraction and processing - Strawn,"coal extraction and processing - Illinois Basin, BIT, Underground",Electricity; at grid; consumption mix - ISO-NE - BA,"heat, from natural gas, in industrial boiler",173.24227636057083,0.14022737002522748,0.15120475608616782,0.13634132665071688,0.06505335759323556,0.07765481975135986,0.10253198725938577,0.0,324.3238,0.877998666050878,0.5833382354999096,1.0987377559840478e-05,13.883196328488319,330.4357,338.4798,329.1103
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Fort Worth,natural gas extraction and processing - Strawn,"coal extraction and processing - Illinois Basin, BIT, Underground",Electricity; at grid; consumption mix - ISO-NE - BA,"heat, from natural gas, in industrial boiler",186.76190038682387,0.09533624592587221,0.16917321149367023,0.1180950001195807,0.07190100681516509,0.07180791423578663,0.09664962744867102,0.0,327.6802,0.8736293508384674,0.5836072972901553,1.0918695441525066e-05,13.6779575971223,333.7677,341.7558,332.4467
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Fort Worth,natural gas extraction and processing - Strawn,"coal extraction and processing - Illinois Basin, BIT, Underground",Electricity; at grid; consumption mix - ISO-NE - BA,"heat, from natural gas, in industrial boiler",214.18720339381275,0.13824775815250906,0.11645792290163536,0.11230846210197193,0.06784403649033678,0.07297890718734161,0.1138603809835142,0.0,369.6266,1.0333729413735722,0.5896312296490491,1.1487795080304927e-05,15.387496999622943,375.8343,384.2505,374.4497
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Fort Worth,natural gas extraction and processing - Strawn,"coal extraction and processing - Illinois Basin, BIT, Underground",Electricity; at grid; consumption mix - ISO-NE - BA,"heat, from natural gas, in industrial boiler",203.14638053242106,0.1515827579285555,0.13322925600328428,0.11823297066876076,0.0746192987753617,0.07465292713221647,0.09235509965371931,0.0,347.462,0.9180158471296609,0.5872829446877016,1.1263017880244759e-05,14.452128718974631,353.633,361.8131,352.2836
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Fort Worth,natural gas extraction and processing - Strawn,"coal extraction and processing - Illinois Basin, BIT, Underground",Electricity; at grid; consumption mix - ISO-NE - BA,"heat, from natural gas, in industrial boiler",184.07982423178362,0.13180198592150205,0.13529810221590285,0.09407974942894794,0.06527858067650893,0.06522488703372903,0.10552129448968106,0.0,333.239,0.9080942393632023,0.5827074541869117,1.0668491893798105e-05,14.068203540460035,339.3542,347.4648,338.0261
