elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 27.6 Mpa - national avg, A1-A3 total_cementitious","concrete, 27.6 Mpa - national avg, A1-A3 q_electricity","concrete, 27.6 Mpa - national avg, A1-A3 q_NG","concrete, 27.6 Mpa - national avg, A1-A3 percent_SCM_replacement","concrete, 27.6 Mpa - national avg, A1-A3 plc_boolean","concrete, 27.6 Mpa - national avg, A1-A3 msw",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,"A5, construction d_vol",gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Permian,"coal extraction and processing - West/Northwest, BIT, Underground",332.4280940552426,3.767867058694665,0.3473273605392719,0.0,1.0,0.0,0.11647265386656057,0.10555239728967772,0.09721747952273346,0.06764136295717589,0.06647801760366112,0.09612051839015634,0.0,313.4096,0.8999175695901844,0.12690216963392453,1.6226510362781428e-05,10.971242169737256,314.4667,315.9691,313.5215
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Permian,"coal extraction and processing - West/Northwest, BIT, Underground",318.6071875373219,3.7378879555953004,0.4617881729568529,0.3,0.0,0.0,0.11864190345761184,0.16062149329665593,0.10386930204032534,0.06803901191119663,0.07118185656813039,0.1160374646316181,0.0,260.8694,0.822058331640931,0.11882404884426809,1.6015159952795494e-05,10.29067861390918,261.8572,263.2215,260.9725
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, BIT, Processing",314.279466696977,3.8173131319811118,0.2375485706549766,0.3,0.0,0.0,0.08297712607574505,0.16844292176267434,0.11951669238635881,0.06759160636525889,0.06462112567643097,0.0771190430181471,0.0,231.7801,0.6511093901424653,0.12471094551081707,1.690970798826779e-05,9.070433997704619,232.8289,234.1885,231.9904
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, BIT, Processing",354.99321220807104,4.598771731882336,0.24330876737969964,0.3,0.0,0.0,0.141273691401513,0.12402183164401615,0.1145015057905659,0.06642846118709125,0.05531878635390521,0.09289357177076618,0.0,275.5116,0.7974504634265631,0.1294921868240099,1.720166061598601e-05,10.56843222126487,276.7579,278.4049,275.762
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, BIT, Processing",335.7790572384369,4.3628582099946955,2.0090790415788717,0.2,0.0,0.0,0.12023390686453292,0.13812868914470686,0.10984295446735844,0.06874266440041048,0.07763204914487674,0.09514254126144896,0.0,317.2719,1.0685151173757075,0.14930196958412892,1.837922910272693e-05,18.248827599836464,319.0795,321.0198,317.6358
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, BIT, Processing",333.77138290797143,4.096683648750012,1.2113935477640398,0.2,0.0,0.0,0.12401643706780732,0.17627138723218788,0.1289833375041735,0.06566779107387263,0.06458934280914488,0.08541049664229058,0.0,296.4429,0.912284129219627,0.1401778219447501,1.7696903842074204e-05,14.480812214403528,297.9683,299.7234,296.7555
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, BIT, Processing",338.55436419101324,4.652079197161937,0.8901809153455786,0.0,0.0,0.0,0.16116433695844332,0.16852317819027585,0.10490822863951275,0.06682124538276352,0.05908627066649784,0.08091997520929207,0.0,355.1798,0.9984219580261005,0.14539987112722239,1.771480527596579e-05,14.56804391760508,356.8213,358.8232,355.5294
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, BIT, Processing",300.4625557069384,4.0485840095646,0.5564482578288159,0.1,0.0,0.0,0.12198020712261165,0.14847074174427355,0.10081394698672552,0.056872588343827565,0.06432832295996901,0.08658083296154032,0.0,287.5409,0.8338477439344338,0.13114093173660038,1.6655860428037175e-05,11.67837425758452,288.8639,290.5368,287.8087
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, BIT, Processing",317.0870756198785,4.929807201841329,0.4537953014308502,0.0,0.0,0.0,0.12777121289113116,0.11599989600968236,0.09627214087100415,0.07331592000205639,0.06820037611393762,0.11548464443912104,0.0,359.7259,1.1228748077676705,0.14405324198372454,1.8309446590490676e-05,14.12753034558039,361.3152,363.4919,360.0118
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, BIT, Processing",333.4999885056804,3.749995512316541,0.12309146316534936,0.4,0.0,0.0,0.14604748043348567,0.13266001535075547,0.09160122072663966,0.06461711071219078,0.06332877243880082,0.09164473075727254,0.0,230.0279,0.6682351628849481,0.12146165513039231,1.6723493677938358e-05,8.949249688594486,231.1041,232.5204,230.2472
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, BIT, Processing",371.10014527064675,3.6576472916350298,0.18020090864242877,0.2,0.0,0.0,0.11082196722594052,0.15400246455233174,0.12003102284450205,0.06375430436051603,0.06276087778743858,0.099750947791738,0.0,319.6402,0.9372210657485598,0.13790355421892259,1.801360671786874e-05,11.64455345881237,320.9879,322.8634,319.8878
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Public Service Company of Colorado - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, BIT, Processing",318.72168804462086,4.255985251235203,0.7102755291994668,0.0,0.0,0.0,0.15328626394963538,0.14758262931885746,0.13670305138173985,0.06516590796084744,0.06463323606789693,0.09727228904934172,0.0,352.2522,1.048748988464336,0.14557125724238346,1.8310819607242744e-05,14.428090393205325,353.8707,355.9408,352.5728
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Underground",310.1944675191183,3.9866985521292486,-0.1079953203535916,0.0,0.0,0.0,0.15824866875368915,0.11240011057289408,0.09418085818842611,0.06923576985068917,0.056324644423512406,0.09687690079096217,0.0,334.1366,0.93244142382012,0.13360962071465876,1.7124136419274762e-05,10.596918979038735,337.0078,340.7123,335.2485
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Underground",286.19538723861734,3.7457914063777347,0.32167637609414623,0.5,0.0,0.0,0.12734524061029193,0.14380447314677347,0.08697425325300548,0.0681047329631768,0.0688114831113856,0.10521565927246988,0.0,188.9584,0.6101096679289093,0.1157755599173517,1.6394659787012225e-05,8.747971547198732,190.7032,192.8144,189.5682
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Underground",354.45486861812094,4.635469189260402,1.3958739740421306,0.0,0.0,0.0,0.13477591960557234,0.128716251382604,0.10423145438702724,0.05849275097700442,0.0639389090884573,0.09297439274462026,0.0,386.4192,1.1822973863832777,0.15150823507892175,1.7854927040239528e-05,17.30513859963188,389.9228,394.0625,387.706
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Underground",304.05725027589887,3.6968955594904145,1.23330781100586,0.5,0.0,0.0,0.13707477972739657,0.14904850424312846,0.10027231468983845,0.06001717030409794,0.0669023298407847,0.08973500878543172,0.0,200.7417,0.6891570489807913,0.12185558292668425,1.623679732532956e-05,12.1293881150873,202.682,204.7945,201.3882
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Underground",347.5843591309514,4.294400646909562,0.2970746370540467,0.2,0.0,0.0,0.1194403875747945,0.09221573737569685,0.12711944321420202,0.0686679897207611,0.06364797631524988,0.08926209180971745,0.0,301.5769,0.8642116266176704,0.13610518267808105,1.7868709843371155e-05,11.260340697237277,304.1238,307.304,302.518
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Underground",308.9284552573118,4.302801165587387,1.345000662390839,0.4,0.0,0.0,0.12467490567670572,0.1487642896224134,0.11373327786794148,0.06967610837592245,0.06256910641110776,0.09292798141167435,0.0,234.1349,0.7914737826144644,0.12892049690910817,1.682962334593646e-05,13.456654012049722,236.3739,238.8558,234.8951
