elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 27.6 Mpa - national avg, A1-A3 total_cementitious","concrete, 27.6 Mpa - national avg, A1-A3 q_electricity","concrete, 27.6 Mpa - national avg, A1-A3 q_NG","concrete, 27.6 Mpa - national avg, A1-A3 percent_SCM_replacement","concrete, 27.6 Mpa - national avg, A1-A3 plc_boolean","concrete, 27.6 Mpa - national avg, A1-A3 msw",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,"A5, construction d_vol",gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, BIT, Underground",365.7665984,4.236693042,0.979397415,0.1,0,0,0.169337535,0.096862573,0.111273004,0.074841226,0.065770766,0.108374158,0,355.9299,1.121705346,0.14691486,1.91E-05,15.16857894,357.3882,359.2696,356.1409
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, BIT, Underground",342.9951316,4.144499809,1.035586436,0.3,0,0,0.101754024,0.140104843,0.114132216,0.068704062,0.078192416,0.096110526,0,315.1269,0.972349594,0.14277279,1.87E-05,13.6343354,316.4191,318.053,315.3092
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, BIT, Underground",332.9918545,4.260451101,1.099201355,0.3,0,0,0.138109362,0.168381013,0.127439476,0.067898997,0.07202428,0.102606889,0,320.4709,1.01300784,0.142470179,1.86E-05,14.31172449,321.8375,323.5409,320.6738
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, BIT, Underground",333.304687,3.246485951,0.601117273,0.4,0,0,0.168134233,0.159964062,0.132116474,0.063577522,0.056670486,0.108452434,0,321.1865,0.9941215,0.136212325,1.79E-05,12.75816755,322.4501,324.1495,321.3646
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, BIT, Underground",306.3748472,4.82510193,1.195976703,0.2,0,0,0.148519947,0.080050051,0.108147748,0.059149059,0.064715931,0.106653461,0,301.8792,0.982315693,0.135208402,1.73E-05,14.23047828,303.2306,304.8645,302.0869
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Gulf,"coal extraction and processing - West/Northwest, BIT, Underground",363.4398372,3.902754678,0.646702458,0.1,0,0,0.130751684,0.136304335,0.104560905,0.074216294,0.072196776,0.093090793,0,329.6964,1.003026556,0.145056541,1.89E-05,14.01395299,330.9869,332.6536,329.8694
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Gulf,"coal extraction and processing - West/Northwest, BIT, Underground",338.8639355,4.503325362,-0.611673773,0.2,0,0,0.133031076,0.129638533,0.106044982,0.057957352,0.055575846,0.100455133,0,296.4729,0.828520334,0.126071126,1.71E-05,8.441311366,297.3448,298.8046,296.5509
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Gulf,"coal extraction and processing - West/Northwest, BIT, Underground",314.9339538,3.779757934,-0.075234456,0.5,0,0,0.139529285,0.121371357,0.10554358,0.064347856,0.067022402,0.114344036,0,299.0973,0.926036471,0.131356379,1.78E-05,10.90109639,300.1284,301.6758,299.1948
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Gulf,"coal extraction and processing - West/Northwest, BIT, Underground",353.2868929,4.143033705,0.746383596,0.2,0,0,0.182878898,0.137537242,0.118298759,0.070085738,0.066880827,0.107478248,0,346.038,1.104273525,0.145735194,1.90E-05,15.36133474,347.4579,349.2748,346.2339
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Gulf,"coal extraction and processing - West/Northwest, BIT, Underground",318.5589185,4.066676299,0.519237049,0.3,0,0,0.132344529,0.08394726,0.114864367,0.057520733,0.077424595,0.104972601,0,302.3998,0.955970787,0.136901599,1.81E-05,12.97860278,303.5906,305.1639,302.5455
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Gulf,"coal extraction and processing - West/Northwest, BIT, Underground",332.7979429,4.15431726,0.684591113,0,0,0,0.117416263,0.12357415,0.101450138,0.057626231,0.06571775,0.095836365,0,302.2244,0.938084163,0.135572839,1.74E-05,13.17760044,303.429,304.9658,302.3821
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Gulf,"coal extraction and processing - West/Northwest, BIT, Underground",348.6086453,4.347850974,0.637010945,0.1,0,0,0.155864975,0.147582066,0.118602815,0.069057538,0.058785031,0.085465695,0,314.7651,0.931847191,0.13955703,1.81E-05,13.35454277,316.0454,317.6455,314.9666
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Gulf,"coal extraction and processing - West/Northwest, BIT, Underground",336.6614466,4.443000222,0.343969922,0,0,0,0.13905217,0.129516774,0.113242816,0.067522756,0.066290508,0.089533131,0,303.0174,0.891636874,0.136675965,1.81E-05,12.03357403,304.1751,305.7105,303.1804
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Gulf,"coal extraction and processing - West/Northwest, BIT, Underground",314.2221156,4.26257026,1.801353218,0,0,0,0.128733239,0.100198801,0.119342678,0.072217088,0.065591094,0.093343306,0,305.7646,1.034507753,0.144852707,1.81E-05,17.446237,307.2931,308.9241,306.0077
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Gulf,"coal extraction and processing - West/Northwest, BIT, Underground",266.2005301,3.827298089,1.824740637,0.1,0,0,0.142361578,0.153232235,0.116040784,0.071053504,0.069681371,0.106346828,0,280.1879,1.003008176,0.139307381,1.76E-05,17.08692938,281.6755,283.2404,280.4215
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Surface",372.7165487,3.929065116,0.166566485,0.5,0,0,0.10754683,0.123493794,0.119308829,0.064994211,0.063156737,0.085835555,0,315.0202,0.859585123,0.136331577,1.82E-05,9.993143103,316.2018,317.8929,315.2313
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Surface",325.1418335,3.275926602,1.106914895,0.3,0,0,0.161992484,0.130410851,0.106106177,0.061667299,0.065073576,0.086415589,0,301.083,0.903977475,0.136058397,1.75E-05,13.17866642,302.5103,304.2121,301.3714
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Surface",304.4040976,4.274345465,1.328505872,0.2,0,0,0.148204691,0.168975256,0.095241209,0.067960278,0.064277098,0.09793201,0,295.3889,0.945424478,0.135670952,1.74E-05,14.07471911,296.8608,298.5844,295.6741
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Surface",360.3430345,3.991435142,-0.64609414,0.4,0,0,0.128552172,0.141108617,0.126006467,0.055242093,0.06155425,0.130819733,0,338.7443,1.020486154,0.131575497,1.82E-05,8.919306431,339.8598,341.808,338.8837
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Surface",335.2078449,4.074242279,0.140930159,0.1,0,0,0.170220149,0.086922362,0.103931009,0.065332943,0.069698036,0.108763011,0,318.9023,0.945216443,0.134400205,1.83E-05,10.73856576,320.1744,322.0049,319.1261
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Surface",373.7806134,2.973038793,-0.014467509,0.1,0,0,0.091738698,0.136446453,0.086734567,0.070995668,0.073744372,0.087781261,0,312.4139,0.845898574,0.136141538,1.84E-05,9.281096649,313.5292,315.2013,312.6011
