elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 17.2 MPa - national avg, A1-A3 total_cementitious","concrete, 17.2 MPa - national avg, A1-A3 pct_scm","concrete, 17.2 MPa - national avg, A1-A3 pct_scm_flyash","concrete, 17.2 MPa - national avg, A1-A3 q_electricity","concrete, 17.2 MPa - national avg, A1-A3 q_NG","concrete, 17.2 MPa - national avg, A1-A3 plc_boolean","concrete, 17.2 MPa - national avg, A1-A3 msw",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
"Electricity; at user; consumption mix - Duke Energy Florida, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - NorthWestern Corporation - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Underground",261.2139652447543,0.1,0.5,4.528327599883081,0.7191076714900758,0.0,0.0,0.10113516864026978,0.14842931437639728,0.11217524483928269,0.07194809582292482,0.06659006866020596,0.08291309470236766,264.4346,0.7456573240462707,0.12463149100224874,1.1838681303208912e-05,10.36965170039992,265.8046,268.4111,265.1417
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Nevada Power Company - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkoma,"coal extraction and processing - Import, BIT, Surface",247.82784409550243,0.1,1.0,3.8699323961079233,-0.4043312918481011,0.0,0.0,0.10709941406908373,0.15450864742758885,0.09793566330479281,0.060324747002023046,0.07138013682539658,0.08897210786260339,221.8894,0.5679065312165508,0.10092885351707034,8.730139755398975e-06,5.778847278875189,222.5851,223.7624,222.1157
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Nevada Power Company - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkoma,"coal extraction and processing - Import, BIT, Surface",270.2470768144166,0.1,1.0,3.9773441503087574,0.6850555324618041,0.0,0.0,0.15441684442949224,0.08694018897415379,0.11786076779436358,0.06174822575872198,0.06186039095997549,0.11471673307828092,276.7495,0.8742134592953609,0.11346293381553818,9.203207077591273e-06,12.047849808270282,277.7645,279.5114,277.0632
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Nevada Power Company - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkoma,"coal extraction and processing - Import, BIT, Surface",254.92984928529876,0.4,0.0,4.06754250080171,-0.0481203622130818,0.0,0.0,0.15171439733023817,0.12200437301414255,0.1279377160663213,0.06581284374103243,0.061949943557762524,0.08933583153173531,187.7048,0.5289973789233446,0.11295534915480135,1.218812755306366e-05,7.238286690629609,188.5592,189.7151,188.0025
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Nevada Power Company - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkoma,"coal extraction and processing - Import, BIT, Surface",270.8805010232198,0.3,1.0,4.162901691674993,-0.13184176008123416,0.0,0.0,0.14492419679343108,0.10236755602210776,0.08552489969981936,0.06679175684877073,0.06487149427924964,0.11683009126750639,215.6606,0.6400430065491477,0.09968309408676986,8.46368618223845e-06,7.240111688625037,216.4074,217.7105,215.8934
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Nevada Power Company - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkoma,"coal extraction and processing - Import, BIT, Surface",260.9659386897519,0.0,1.0,4.3946138829025765,1.52329189664862,1.0,0.0,0.1435750734757563,0.12688482948634994,0.10784784739255066,0.06066119199194971,0.07127321357593824,0.1008990806680931,270.798,0.893978474569287,0.11933147510398338,9.442065779094945e-06,14.759741217499213,271.9863,273.7343,271.1743
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Nevada Power Company - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkoma,"coal extraction and processing - Import, BIT, Surface",249.7902041110193,0.0,1.0,4.36127152051801,-0.5613532291638764,0.0,0.0,0.11261828341243166,0.14817711745786377,0.10839679999945893,0.05523958196182008,0.06708121018967467,0.10828484850662555,257.1173,0.7038923863457027,0.10407287613278626,9.015455513382496e-06,6.601206986193065,257.8133,259.1942,257.3132
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Nevada Power Company - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkoma,"coal extraction and processing - Import, BIT, Surface",265.78020939913335,0.3,1.0,4.568333284826377,1.028341542811054,0.0,0.0,0.10542943496658819,0.1569663276408905,0.11042825965875572,0.06307613919454833,0.06700669151248813,0.08603834066395816,206.4364,0.6444978298284236,0.10588202165577598,8.369761677332685e-06,10.504226749947751,207.3994,208.6617,206.7499
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Nevada Power Company - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkoma,"coal extraction and processing - Import, BIT, Surface",251.98591285371825,0.0,0.0,3.949987243041227,0.3917034821830078,0.0,0.0,0.1321826753338799,0.14489459499953355,0.09810055683896944,0.05554069678268196,0.06222216080538127,0.07766250646582679,249.3424,0.6664485131006006,0.10802908688613977,8.499186000244445e-06,9.324805541646128,250.2693,251.7227,249.6744
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Nevada Power Company - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkoma,"coal extraction and processing - Import, BIT, Surface",246.3269323224568,0.2,0.0,4.137144028115178,1.263877600887446,0.0,0.0,0.14902227789187528,0.13480966723258503,0.13139184129135684,0.06653030594226152,0.05805562630278874,0.0848766289323894,230.6066,0.7278326403167619,0.11832919182843411,1.0514983623215926e-05,12.652552314544414,231.7416,233.254,230.9962
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Nevada Power Company - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkoma,"coal extraction and processing - Import, BIT, Surface",265.81628885466057,0.1,0.0,3.809581475202864,1.131489956163429,0.0,0.0,0.14018204185941446,0.16328016282819618,0.09724180007977024,0.06017389491578812,0.0684195404507184,0.11369974458184345,280.4208,0.9234075419988723,0.12067710535099235,1.0279058629113284e-05,13.86235082014498,281.5436,283.3164,280.7558
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Fort Worth,"coal extraction and processing - Central Interior, BIT, Underground",250.05012579823818,0.1,0.0,4.1944306613082265,0.10461699372249744,0.0,0.0,0.17012184936544925,0.12651279614187244,0.11385388990137477,0.07879169426562369,0.07141644929827333,0.07584676358854447,236.4343,0.6477438148322153,0.11532489066611581,1.0708303085791824e-05,9.345689666782668,237.6551,239.9777,237.0792
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Fort Worth,"coal extraction and processing - Central Interior, BIT, Underground",272.71641262694675,0.4,1.0,4.780827161000714,0.2079602113332587,0.0,0.0,0.14436947453335502,0.0961611879216725,0.11213751183803831,0.06478248372380074,0.055012467047530406,0.09057097800420406,183.1456,0.5529785432934838,0.0980556231488625,7.874332735862049e-06,7.909706774480372,184.1805,186.09,183.6776
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Fort Worth,"coal extraction and processing - Central Interior, BIT, Underground",264.673414974839,0.2,1.0,4.111378793829416,-0.47567975339706947,0.0,0.0,0.1306831316648309,0.15712622374298796,0.1121087236994561,0.060275721623320636,0.06404618690142473,0.10533241453717346,226.52,0.6464542141667446,0.10195212195642597,8.77859109990477e-06,6.90121609017653,227.5933,230.0566,227.1329
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Fort Worth,"coal extraction and processing - Central Interior, BIT, Underground",261.10710352809525,0.3,0.0,3.4075221828000037,0.886144966249528,0.0,0.0,0.13454584601328867,0.15588737744826667,0.12060428318043472,0.06761832438299349,0.05796151700877904,0.1133611372957655,234.7126,0.8094693270814248,0.122457464827646,1.18769267114845e-05,12.818112840333054,236.1234,238.7158,235.3968
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Fort Worth,"coal extraction and processing - Central Interior, BIT, Underground",246.16188526124523,0.4,1.0,4.311376142886958,0.7088939042897318,0.0,0.0,0.16486652947145264,0.1263074975218455,0.13517422104957355,0.06507458861865077,0.06159259573282247,0.10209285234431381,183.1651,0.6177769825284289,0.10173773781817258,8.184129070432254e-06,9.993270373547393,184.3156,186.3351,183.7314
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Fort Worth,"coal extraction and processing - Central Interior, BIT, Underground",258.8486952299261,0.3,0.0,4.145909416787676,0.7930883523409689,0.0,0.0,0.11456913925664597,0.20385289574482543,0.10919484136784836,0.06488442673878073,0.0625821387035162,0.09362714368184973,219.6826,0.7187303228010637,0.12018152398143285,1.1671006407966296e-05,11.693345918168488,220.9932,223.233,220.3016
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Fort Worth,"coal extraction and processing - Central Interior, BIT, Underground",253.96780101846903,0.0,0.5,3.771646268044342,1.6874219814320557,0.0,0.0,0.1478147868327877,0.11167842066796388,0.0820675400346097,0.06674356024387057,0.067505309664671,0.11364588994908412,300.6906,1.0536663838122684,0.12485247652825511,9.64356196146802e-06,17.108192055499263,302.4225,305.9166,301.5757
