elec120V_cmu_plant,natgas_cmu_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"CMU, normal-weight, A1-A3 q_cement",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,"A5, construction d_vol",gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
Electricity; at user; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - San Juan,"coal extraction and processing - Illinois Basin, BIT, Processing",173.41644018354117,0.09169742253516118,0.1526481190225092,0.11093633434624538,0.0645262879080025,0.06590764435854618,0.0893953957493051,0.0,314.8543,0.79037686186091,1.390111974193024,1.1929287473751837e-05,13.649034036288143,323.5053,346.9609,322.5949
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Gulf,"coal extraction and processing - Central Interior, LIG, Surface",167.12339114316075,0.1904395698419009,0.19342250562663796,0.13085714155994552,0.06906879130414104,0.06879936382672254,0.09757129133637268,0.0,322.5142,0.8186807775031723,1.40023651774093,1.450900183251309e-05,12.7643934306068,330.8628,353.9657,330.0455
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Gulf,"coal extraction and processing - Central Interior, LIG, Surface",139.93404717099662,0.15419248351031106,0.10398995658818538,0.12488694870729408,0.06448887164912528,0.0671365148644884,0.10436730574855359,0.0,293.0873,0.7491722542647161,1.393100754943645,1.359008137523226e-05,11.82423032555926,301.3134,324.259,300.5838
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Gulf,"coal extraction and processing - Central Interior, LIG, Surface",173.7357680935673,0.12412657989086932,0.15388818805388746,0.10984103460681392,0.06759621829075543,0.06955591273840522,0.09402344061155812,0.0,317.633,0.7984972402937331,1.3991328735957609,1.4187006032852447e-05,12.36962364373323,325.915,348.9545,325.138
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Gulf,"coal extraction and processing - Central Interior, LIG, Surface",161.56753643255598,0.1329902032973569,0.15338342193348423,0.11246584985750945,0.06057155069158827,0.06281322269327325,0.08685640927921152,0.0,300.9893,0.7369404008154434,1.3934006503416876,1.3276397126766475e-05,11.690576073099932,309.2075,332.138,308.4894
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Gulf,"coal extraction and processing - Central Interior, LIG, Surface",178.69737401518108,0.12985862698849754,0.11621018411602967,0.1148797404814072,0.06541965409318538,0.05286163216036926,0.10791313517461915,0.0,327.0721,0.8517850497181856,1.396870116795928,1.357123490454492e-05,12.70434376416004,335.3963,358.5173,334.5807
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Gulf,"coal extraction and processing - Central Interior, LIG, Surface",168.43478965218443,0.08703454155671195,0.11262089371917627,0.09583134223726143,0.0627585439867818,0.05670077039660264,0.09067914203522262,0.0,302.2603,0.7475017605130041,1.3927475594061869,1.3010000705152454e-05,11.609848653661734,310.4527,333.3782,309.7432
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Gulf,"coal extraction and processing - Central Interior, LIG, Surface",180.131429956407,0.12485765263665742,0.09344417567240748,0.12463848899509791,0.06643297234308843,0.06572435830142206,0.092608245302706,0.0,322.4369,0.8079519692810011,1.3996854706501212,1.4176810989153853e-05,12.466058222733547,330.7323,353.7911,329.9456
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Gulf,"coal extraction and processing - Central Interior, LIG, Surface",177.48764222354544,0.2003314660002286,0.11077029544014892,0.12170295434386544,0.05311903495011199,0.06596248925843665,0.10488379868140592,0.0,333.2196,0.860088416048183,1.397200833243328,1.3646409390201113e-05,13.00039676101615,341.6093,364.7808,340.7604
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Gulf,"coal extraction and processing - Central Interior, LIG, Surface",177.74600231289511,0.14885780599233317,0.09920579731248653,0.10785928255448472,0.06659958505781942,0.07509889360812706,0.09106973210692804,0.0,323.7312,0.808605638258114,1.4008881149138672,1.4467046287577834e-05,12.5948832788876,332.0491,355.1234,331.2505
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Gulf,"coal extraction and processing - Central Interior, LIG, Surface",169.93742247929364,0.1321297292225149,0.14381348242498052,0.08965806943141807,0.06558421433944976,0.07045338214272845,0.11614536823844489,0.0,325.5202,0.8652034341016795,1.3985399971943195,1.4062691264898996e-05,12.88251979845512,333.8553,356.997,333.0262
Electricity; at user; consumption mix - Turlock Irrigation District - BA,natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Fort Worth,"coal extraction and processing - West/Northwest, BIT, Underground",161.24827195955152,0.13638263780641074,0.13435936892298334,0.09167909777813218,0.07110001687960887,0.057298212961216025,0.08966456782201349,0.0,296.477,0.7157989751996352,1.3940157870804586,1.2954875479685893e-05,12.079333700981582,305.5787,329.5475,304.4714
Electricity; at user; consumption mix - Turlock Irrigation District - BA,natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Fort Worth,"coal extraction and processing - West/Northwest, BIT, Underground",180.0223217301619,0.13607143855391252,0.16793516350124893,0.13013426405326395,0.06883151875973112,0.06657660923659961,0.08629628420070393,0.0,314.4032,0.7576285213926689,1.4000829844068947,1.3836570020701326e-05,12.646555488748575,323.5556,347.6001,322.4043
Electricity; at user; consumption mix - Turlock Irrigation District - BA,natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Fort Worth,"coal extraction and processing - West/Northwest, BIT, Underground",182.0597586681708,0.11127939300295543,0.11805803954605677,0.11722179157432562,0.06851941825544289,0.05501404205985902,0.08476640222214533,0.0,309.3307,0.738623436703761,1.3968095320706182,1.3140657504158005e-05,12.288769946881208,318.4406,342.4372,317.32
Electricity; at user; consumption mix - Turlock Irrigation District - BA,natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Fort Worth,"coal extraction and processing - West/Northwest, BIT, Underground",159.75687081972725,0.10183540411679187,0.10498911240563676,0.11564572529714334,0.0631829852854,0.06724029305789203,0.10893637126549181,0.0,300.9169,0.7669343468159345,1.3950438793626547,1.3149101578531203e-05,12.414953478004499,310.0037,334.0018,308.8801
Electricity; at user; consumption mix - Turlock Irrigation District - BA,natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Fort Worth,"coal extraction and processing - West/Northwest, BIT, Underground",178.58676877794014,0.1659883018978943,0.08651066757776404,0.11946735953069093,0.06356847864300334,0.06538832812753269,0.098089552750207,0.0,321.4173,0.8006739150706378,1.398716903310632,1.3532972378907032e-05,13.013513304832927,330.603,354.7028,329.4198
Electricity; at user; consumption mix - Turlock Irrigation District - BA,natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Fort Worth,"coal extraction and processing - West/Northwest, BIT, Underground",185.37261323476932,0.11349781555975307,0.16321720400383322,0.10440335991481993,0.05867311418627531,0.06663242350071791,0.09438640824418795,0.0,317.1242,0.780652792632207,1.3970896085310933,1.309779801633035e-05,12.627321004966568,326.25,350.2907,325.1046
