elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 20.7 Mpa - national avg, A1-A3 total_cementitious","concrete, 20.7 Mpa - national avg, A1-A3 q_electricity","concrete, 20.7 Mpa - national avg, A1-A3 q_NG","concrete, 20.7 Mpa - national avg, A1-A3 percent_SCM_replacement","concrete, 20.7 Mpa - national avg, A1-A3 plc_boolean","concrete, 20.7 Mpa - national avg, A1-A3 msw",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,"A5, construction d_vol",gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkoma,"coal extraction and processing - Central Interior, BIT, Surface",281.6958782447015,3.980581294851031,1.800626289945821,0.1,0.0,0.0,0.1510864446142252,0.20533670940347365,0.10573487606298432,0.06008804346408282,0.0667914712763354,0.10602907400240061,0.0,284.7074,0.9763451489062194,0.13743192478515012,1.7024788206811467e-05,15.549785397123578,286.4303,288.3525,285.0971
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Surface",295.1763443237783,4.5379280830439725,1.3672000474013841,0.3,0.0,0.0,0.12090171799263966,0.12632163662422388,0.122192841755509,0.058004234246416826,0.06677124274876356,0.10296454395035544,0.0,278.4401,0.9486663161748541,0.1287442265768371,1.5802836099930795e-05,14.753616624388867,279.9861,281.7545,278.7643
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Surface",295.00798375751725,4.369099862421394,0.5611032001090756,0.4,0.0,0.0,0.13672684557234727,0.12348504993118348,0.12617746606965227,0.058680870883791356,0.06482006042678266,0.11945694218360144,0.0,282.3304,0.9400287713043343,0.12436381705561941,1.5932025165227726e-05,12.305605398742973,283.7262,285.5528,282.6094
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Surface",299.20052607743054,4.157460586932451,0.5974881471060203,0.5,0.0,0.0,0.1263390451012097,0.11600280626964189,0.12490588737057239,0.07639741673433899,0.05748382356765245,0.09165018313875622,0.0,265.3099,0.815797497038242,0.12431421478377724,1.597997019701761e-05,11.430233122729296,266.6265,268.2734,265.5969
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Surface",260.2354133388229,4.180855704628477,1.4084721117522934,0.1,0.0,0.0,0.14817958050266253,0.09687165196253683,0.1163478925672597,0.06311510679880539,0.0661350500179948,0.10124960456135924,0.0,254.6354,0.8791145149342386,0.12455706357811468,1.544705827404752e-05,14.240538485125763,256.1516,257.8282,254.9715
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Surface",304.6892230678106,4.313973403540141,0.2398369580855233,0.0,0.0,0.0,0.10568084396598673,0.13521811739480302,0.11440525969917642,0.06303296922451167,0.06037555758230058,0.11240654979355261,0.0,275.9702,0.8788950389107132,0.12192827208898274,1.577381805407972e-05,10.769979171060928,277.2096,278.9215,276.2039
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Surface",267.96055027565745,4.887621130882054,0.042144657333498814,0.5,0.0,0.0,0.1338894051901446,0.17724231582483355,0.10594948215096724,0.06655080208110142,0.06309388993152348,0.09556250012253495,0.0,238.38,0.7072555646935854,0.11506208822271224,1.5304205196985273e-05,8.72872436724244,239.4859,240.99,238.6229
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Surface",292.1194873259378,3.7419483833983187,2.076664686717924,0.0,0.0,0.0,0.15742147458815767,0.09989554689877608,0.10122020869374948,0.06563687945010713,0.06347949821249667,0.08705645188131111,0.0,277.362,0.9542247103952809,0.1322676418973951,1.5623812340228873e-05,16.964035199301453,279.1228,280.9229,277.7728
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Surface",295.7689660679434,4.086760347566887,1.0970601734451235,0.2,0.0,0.0,0.10809105000493496,0.15085594286533435,0.10210802173601474,0.06481605286522567,0.06368883680874135,0.09692222234383,0.0,268.7525,0.8828385759937595,0.12587698767689992,1.5616948888641578e-05,13.346721602015789,270.1734,271.8417,269.0483
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Surface",291.1418702112153,4.375971128689305,0.8021249969799881,0.3,0.0,0.0,0.13118699315099425,0.13944993141192857,0.10252578910849845,0.06890531899743994,0.06674051753746363,0.08978400799063241,0.0,260.937,0.8150635360575169,0.12409643098465756,1.5773516881599106e-05,12.000073146167743,262.2961,263.9303,261.2397
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Surface",304.89816124419104,3.6586977442926916,1.231449016426528,0.4,0.0,0.0,0.181046691985323,0.10931185345273389,0.10735901774849298,0.06628150563366099,0.057748321796859736,0.08982546276012623,0.0,281.0664,0.8986416551451619,0.12796732106061764,1.56610654715265e-05,14.056686911960517,282.6724,284.5032,281.4524
"Electricity; at user; consumption mix - Duke Energy Florida, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Underground",270.4813664412853,3.226524557572552,0.4325745454054275,0.1,0.0,0.0,0.1500962495117278,0.12712530561636762,0.1148677555071524,0.06307258887662161,0.06725163150931673,0.11259395575668699,0.0,256.5289,0.8269108425598518,0.12012836089700932,1.54748077771426e-05,11.4677548968497,258.4469,260.8434,257.1456
"Electricity; at user; consumption mix - Duke Energy Florida, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Underground",317.9755510467941,4.464488367094065,0.7260974999626852,0.0,0.0,0.0,0.1524885384645214,0.15285662365527847,0.12401722615981098,0.07300018287693166,0.06674651459116132,0.10549071898379138,0.0,294.7414,0.939415521623938,0.13069053562086566,1.647357085122638e-05,13.68178404019649,296.9341,299.617,295.4457
"Electricity; at user; consumption mix - Duke Energy Florida, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Underground",281.26435856675323,4.464489059878249,1.771719256196966,0.5,0.0,0.0,0.11909147440174861,0.1192729381386615,0.11278192732827226,0.06584943450292056,0.07223818375413212,0.0987130685857347,0.0,270.6643,0.9414438512556556,0.1311283986396365,1.5829402753245566e-05,16.377888611163133,272.8581,275.2482,271.3262
"Electricity; at user; consumption mix - Duke Energy Florida, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Underground",314.3515366177955,3.54525736216857,0.9622657774846769,0.5,0.0,0.0,0.181720541013634,0.12717410617858282,0.10938506848175673,0.06851320147764978,0.07234151450197762,0.0980280736879478,0.0,290.5426,0.9230243341899087,0.13122676255659305,1.6279163047637404e-05,14.38378830680778,292.7562,295.377,291.2563
"Electricity; at user; consumption mix - Duke Energy Florida, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Underground",317.2868978696926,4.014067408995649,-0.20663837886750758,0.2,0.0,0.0,0.14891968292479343,0.12115469275339268,0.10517537654525493,0.06995360929708506,0.06851223704119072,0.09326759215001086,0.0,270.9307,0.7592216762849532,0.12185735936600735,1.6026939491244185e-05,9.315900981380322,272.7138,275.0931,271.5289
"Electricity; at user; consumption mix - Duke Energy Florida, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Underground",273.13787980005503,4.14450769871062,0.6997046339332061,0.5,1.0,0.0,0.11974174249689898,0.10337111922253303,0.1202538948905344,0.06615461227374018,0.06308805740114116,0.09930843177253516,0.0,231.008,0.7469594921177793,0.11781622388157957,1.5134626445181193e-05,11.330072192624298,232.735,234.7923,231.544
"Electricity; at user; consumption mix - Duke Energy Florida, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Underground",279.9036056893468,4.134039571805492,1.7298171738361843,0.0,0.0,0.0,0.17364509629119715,0.12000479714907382,0.08975040411097858,0.055635084739115166,0.06577654600316461,0.09750144942160899,0.0,269.4383,0.9257786157085592,0.12766730681899952,1.5005438788479383e-05,16.26700230391304,271.6719,274.1025,270.134
"Electricity; at user; consumption mix - Duke Energy Florida, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Underground",274.8260111874473,3.871502163304362,2.091523336790879,0.0,0.0,0.0,0.15487946023470667,0.14487589430484604,0.13083361295347673,0.06731859536617021,0.06837625139715331,0.10954441478343835,0.0,280.472,1.0223598472240134,0.13393135025760708,1.594861934304438e-05,18.17685755901193,282.8796,285.464,281.202
