elec_steel_fab,elec_steel_rolling,steel_plate,steel_slab,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, plate.wf","fabrication, plate.elec","fabrication, plate.trans_co2","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,zinc production.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.04140539760630347,0.1805498222560994,0.05459432087681443,0.03989645468083104,0.745017690585595,0.7310857585288286,0.043111942504247464,0.47403282059531693,0.009630055346302764,0.5119882020850076,0.12284936620978668,10.08464997542624,1.3424431227655709,0.010140328754866815,0.03685153606217868,0.15761851950732997,0.09693877671250725,0.09819442301728325,0.06215376485961689,1.2404529084978504,0.1488778189815757,0.3658915674492815,1.7390797822207484,0.7632,0.0,0.0,0.0015836723463696365,0.00012263017326330158,1.018878672628475e-08,0.044845222906093725,0.7691,0.7849,0.7683,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.03381857235607116,0.18547264226595667,0.04221797262396669,0.03865253259332056,0.8576389417003373,0.7332765544574824,0.04233116539672217,0.5459034716961036,0.009928082052306157,0.488243890378127,0.12265570440382338,10.096945811598248,1.2706140847053813,0.01011390322280943,0.03194319997294587,0.15157971105459347,0.05538783272301937,0.07222950295471145,0.097555081966483,1.2525541323807106,0.1405100756271406,0.353934277916049,2.0199442944046337,0.7756,0.0,0.0,0.0016301306012680345,0.0001260861530292946,1.0589066301453045e-08,0.04612478306213514,0.7817,0.7982,0.7809,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.0721567499636893,0.20514990614739098,0.055124181812294934,0.040857139468327384,0.8573529933085857,0.630376395704775,0.02233951028585525,0.5460344501654805,0.00975736617232782,0.5200792973751385,0.12582493652191362,9.44748431651443,1.3046854320342085,0.009836132488086515,0.0381069337116233,0.151160612277085,0.05323717337880296,0.08251139630052692,0.11563783349139864,1.005170320423637,0.10645325249873913,0.3517371683240207,1.8215379891642087,0.9215,0.0,0.0,0.0019313468173911478,0.00014795495200857308,1.1542057458361826e-08,0.055246341637892875,0.9286,0.948,0.9277,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.0561166731388521,0.18656485189870664,0.04411191858467025,0.03621240224786919,0.7873492450387484,0.6617298867717524,0.04539555776433689,0.4873479497998849,0.009702757643935198,0.5012632054122028,0.1242103258865294,9.930474701137625,1.3287053767369827,0.009690305689950881,0.035092221790596415,0.1524032348740005,0.11591573149687813,0.03878364174560607,0.07813648901711515,1.3435796116124423,0.1014928573592598,0.3982787003229335,1.9702912867666673,0.8325,0.0,0.0,0.0018070777652378367,0.00013869001960575657,1.072856127021112e-08,0.05190797571600519,0.8391,0.8573,0.8383,mca
Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Central Appalachia, BIT, Surface",0.06740560249277985,0.18831518773274142,0.051389335009124265,0.03760380713808995,0.9249205151401921,0.7369990077757509,0.03233270481558551,0.43953992381921336,0.009584961445889245,0.49877810079015805,0.11458668505152839,9.822674306202517,1.2963330498197396,0.010142157556825081,0.033167458654277504,0.14413352362709822,0.14826819904617472,0.048439983238090276,0.05243631832544911,1.0962857829714512,0.1102595812956263,0.2633269403107067,1.0818850131014792,2.1217,0.0,0.0,0.0014969512703220927,0.00020772187249274183,1.1048221072738513e-08,0.03506154456099108,2.1268,2.1408,2.126,mca
Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Central Appalachia, BIT, Surface",0.07752105101445579,0.1838066057822304,0.05412860424633222,0.03749621653651758,0.8969057072507567,0.6519051309743984,0.017042636426214765,0.5921459190951103,0.009796199992009745,0.5140876697184134,0.12361335766249117,9.580046776333269,1.313345295711733,0.010368645167789963,0.024620657501386433,0.15118070520062002,0.097489104063473,0.029685453025003705,0.05382854169269353,1.0771068433358182,0.11840299757744432,0.39539982688430403,1.711410257333604,2.1785,0.0,0.0,0.0014520163421348985,0.00020034998669871603,1.0807713743788713e-08,0.03400611265750089,2.1835,2.197,2.1827,mca
Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Central Appalachia, BIT, Surface",0.06640079553388359,0.17313606625847905,0.05970246838622492,0.036757159787402426,0.7197566307993162,0.6590580641902788,0.03200767609696319,0.47737584722281823,0.009768004560671978,0.5272343503751042,0.11847363116823152,9.920307397497515,1.3123494648338148,0.00976007299108135,0.0295311668606074,0.1468939300301352,0.08667692337947365,0.07388878467639767,0.05496888711638663,1.088416285436612,0.12709149126668534,0.2716649942906404,1.917449301497763,2.0179,0.0,0.0,0.0014024323047895266,0.00019539761485119054,1.0594129305252008e-08,0.0325989883082753,2.0226,2.0354,2.0219,mca
Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Central Appalachia, BIT, Surface",0.026354976499935102,0.17227900527295356,0.047320141067643054,0.036673402573110164,0.8524213782833558,0.6645424977035803,0.02302555556935823,0.41651759595306753,0.009877043960558652,0.5159132694909627,0.11704334158828282,9.904005272722205,1.2856507115426832,0.010040784578351848,0.023801389582709317,0.15076421420281705,0.142422892028091,0.08724963227314943,0.07675826198226075,0.9721709568154057,0.10840799324578165,0.24793914337164719,1.9997801448149448,1.8818,0.0,0.0,0.0014528414610209112,0.00019845246649100447,1.0822790792405416e-08,0.033745269440709255,1.8867,1.8999,1.8859,mca
Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Central Appalachia, BIT, Surface",0.05547811169495142,0.185373290266052,0.04964048820916885,0.03347309189690624,0.776673082761283,0.5964342595121227,0.048157007279756366,0.594035562819639,0.009738422903611292,0.5161610995396535,0.11403235264548317,9.613236041431906,1.338581913371521,0.010013540443918688,0.03511038391773262,0.1429462126367328,0.13947316704958096,0.07480996743586792,0.0874240810027307,1.2893642920763178,0.10883151096823687,0.3519310560660638,1.5016793289753472,2.3955,0.0,0.0,0.0015155400041906692,0.00020577302116857516,1.1391158562205512e-08,0.03502030962428698,2.4006,2.4142,2.3997,mca
Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Central Appalachia, BIT, Surface",0.0676644755729209,0.1941859138035003,0.05895504500331204,0.03453636759969804,0.8391031407005058,0.6167596791939969,0.025311380920252882,0.5177316696177903,0.00986102773678176,0.4997025911313761,0.11641616895718153,10.068562484004342,1.2902991705242435,0.010008792448468378,0.04146240237372883,0.15067738726960156,0.05714108998400842,0.04934317160391739,0.09370565659918782,1.233802627396371,0.11146431980075891,0.23670791797100896,1.642941379793092,2.1104,0.0,0.0,0.0014756266037630088,0.00019607798889436208,1.1180334001580327e-08,0.03419980297250076,2.1154,2.1287,2.1146,mca
Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Central Appalachia, BIT, Surface",0.04331886106935532,0.17938338533214335,0.05963896735238228,0.037413201548005925,0.9654850763564102,0.6648861111268942,0.021095875943286574,0.6714290739385925,0.009544913459411414,0.5251534250426401,0.12198048971233824,9.846736812066023,1.2367069242604896,0.010093590588719937,0.034191679994268004,0.1550588274239027,0.06994608405709353,0.09666982401372586,0.09592539495589354,1.3678476159279065,0.11426078371511836,0.37542457415614117,1.9588793464184489,2.3519,0.0,0.0,0.0014612244249871868,0.00019343153646031515,1.0916112766913233e-08,0.034002567586893566,2.3569,2.3702,2.3561,mca
Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Central Appalachia, BIT, Surface",0.060166315721398377,0.21409769704887388,0.04059550202359601,0.036651975525271,0.8224973103669779,0.6992791936064162,0.013464957045901556,0.4802515419536054,0.010353182040685084,0.4864513517616292,0.12557843404645885,9.583631195522603,1.2935832072887443,0.009541970827793147,0.030246345959420974,0.16091879024079198,0.05727638436768017,0.07138099473659669,0.06753388553778085,1.3457494836728774,0.11042977243556228,0.2957622923136826,2.082994852251206,2.2184,0.0,0.0,0.001430166537845695,0.00019215039686977663,1.0887349470663503e-08,0.03331176791359254,2.2232,2.2363,2.2224,mca
