elec_steel_fab,elec_steel_rolling,steel_bloom,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, heavy sections.wf","fabrication, heavy sections.elec","fabrication, heavy sections.trans_co2","rolling, bloom.elec","rolling, bloom.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - PacifiCorp West - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Ohio Valley Electric Corporation - BA,"coal extraction and processing - Powder River Basin, SUB, Surface",0.013331310595389341,0.1701636176595514,0.05048472826006832,0.03992128085602058,0.7404738575376475,0.8565439506705952,0.0445233248630492,0.4436189631512827,0.010034806411141515,0.5132545367782388,0.12234537147382843,9.501247015022784,1.345788055191452,0.010284444982164603,0.03603154161587868,0.09024475725766812,0.1479001513233968,0.04746529263195603,0.08301250373953428,1.0140474373728066,0.12346359386258526,0.38869810532902305,0.6997,0.0,0.0,0.0009281355051771836,8.820778497030951e-05,1.1978851788694865e-08,0.021638004521143544,0.7031,0.7122,0.7024,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - PacifiCorp West - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Ohio Valley Electric Corporation - BA,"coal extraction and processing - Powder River Basin, SUB, Surface",0.05502098894283652,0.1797323361528521,0.044891226161713,0.03513895225509631,0.8314328439565346,0.8607062188840374,0.01000458774433147,0.6340828502084374,0.010194495066583695,0.5291035462791439,0.12540668026591462,9.455861875427006,1.357821233836576,0.009828779270767264,0.03283156972462997,0.18583394810481343,0.09202172360523868,0.08751748245106601,0.04544150870021667,1.299074614854884,0.10479425625079794,0.24208684327108965,0.7667,0.0,0.0,0.0010310647293608742,9.714495057975894e-05,1.2769779435385975e-08,0.024620837000486236,0.7706,0.7809,0.7699,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - PacifiCorp West - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Ohio Valley Electric Corporation - BA,"coal extraction and processing - Powder River Basin, SUB, Surface",0.03520376544162972,0.181076045683998,0.053218129726202545,0.04030896146476086,0.8178957526124314,0.8537035802752703,0.02810905304919748,0.5106759744883512,0.010218389031127383,0.525788666300059,0.11765972745180021,10.140401421960014,1.3610273384634133,0.009651278476680243,0.03355714649073786,0.14179035266775303,0.058694216276633765,0.06913518593436357,0.03878375930717134,1.0335976067036023,0.129378629816795,0.4859640144345824,0.7607,0.0,0.0,0.000990423404462774,9.30543918525381e-05,1.2472322623774312e-08,0.023220361497269137,0.7644,0.7741,0.7637,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - PacifiCorp West - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Ohio Valley Electric Corporation - BA,"coal extraction and processing - Powder River Basin, SUB, Surface",0.030880825160839356,0.18292487619937486,0.04465648547935533,0.04296161006683111,0.8306159099569854,0.9068074781710462,0.02852411892005855,0.53805908954467,0.009606350908226782,0.5189710711075475,0.12390780695766294,10.344703406454185,1.327602140430878,0.009524105754967056,0.04336439295437998,0.20296439074911576,0.11038021685395659,0.07165467297275921,0.0748399704839368,1.0641348890934275,0.1261551432642013,0.3168595383687123,0.6372,0.0,0.0,0.0009512260759044161,8.935975213438506e-05,1.210792772048642e-08,0.022455534286919186,0.6408,0.6502,0.6401,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - PacifiCorp West - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Ohio Valley Electric Corporation - BA,"coal extraction and processing - Powder River Basin, SUB, Surface",0.07032500862118893,0.20284543385324236,0.04200409441224103,0.03979987332656021,0.8178176651760931,0.8812182482867995,0.015706393810563123,0.37943644524940356,0.0102205424716043,0.487165746282517,0.1191098737998037,9.450531676425548,1.2923364622703457,0.009650137268898054,0.02137293396115502,0.03465031370284879,0.13124952114060823,0.03794227090795984,0.09407985904025606,0.9793972524200867,0.11018471098446686,0.41703051659832174,0.6787,0.0,0.0,0.0009773658462539992,9.118835640864433e-05,1.2629850145132117e-08,0.022562123728133425,0.6822,0.6916,0.6815,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - PacifiCorp West - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Ohio Valley Electric Corporation - BA,"coal extraction and processing - Powder River Basin, SUB, Surface",0.03550528193038087,0.19663838290109809,0.04472216724584019,0.04001409257319505,0.9033522874113098,0.8688340046454694,0.039677861236885,0.6430810723142795,0.010349698108847132,0.5027802045853358,0.12122872451934681,10.349339126752243,1.3346604220658453,0.009522227738165995,0.021027986870831496,0.18658529547888258,0.09057747463788476,0.05664914223150944,0.079866120636491,1.4178578026993256,0.1335482367369306,0.46701540767242994,0.8243,0.0,0.0,0.0010657548276901785,9.810027813164738e-05,1.2865929733352465e-08,0.0254052984104754,0.8284,0.839,0.8276,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - PacifiCorp West - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Ohio Valley Electric Corporation - BA,"coal extraction and processing - Powder River Basin, SUB, Surface",0.03140011534227305,0.20862688845359456,0.05879188361515255,0.03376399828178617,0.9958177862463836,0.8327723958670575,0.04673693452574411,0.5724499792323423,0.00969201855172276,0.5124961665315474,0.12471068457581887,10.300087218633548,1.2570957673388237,0.009743942915824276,0.03141411524858205,0.16002415196081385,0.13995990513645118,0.09106438660413874,0.07237529877158855,1.1313335571118166,0.12114836498175327,0.3400111132330458,0.8448,0.0,0.0,0.001104754306131999,0.00010057883455492388,1.312966177338117e-08,0.02615888767678361,0.8489,0.8599,0.8481,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - PacifiCorp West - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Ohio Valley Electric Corporation - BA,"coal extraction and processing - Powder River Basin, SUB, Surface",0.06907733272239443,0.18612151476908062,0.055567431148110136,0.037218638017445606,1.0182739685554438,0.8660902946479478,0.045889442636526404,0.5030261945574733,0.009775900490184864,0.49917669829419703,0.1226099336915058,9.702218942014348,1.2716313809289879,0.009505153735622307,0.035952409166828264,0.09664879671696366,0.055936519685118403,0.048480912504912974,0.10455127826052911,0.9917782418531185,0.13809942338623526,0.343348666511994,0.7504,0.0,0.0,0.001036783599360152,9.703804262484831e-05,1.2762509688877998e-08,0.02474006101359994,0.7543,0.7649,0.7536,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - PacifiCorp West - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Ohio Valley Electric Corporation - BA,"coal extraction and processing - Powder River Basin, SUB, Surface",0.05364645731908645,0.18623103252601225,0.056715366972130574,0.038097822794415426,0.9714804080041405,0.8312396426830647,0.034590669592159666,0.5127064911825947,0.010076160850076569,0.5209062785636438,0.12294989242766996,10.029117339484378,1.3003196708856084,0.009939449459805528,0.043337476297241315,0.10746970942026426,0.13532394989574476,0.05074458225238014,0.07062004744173098,0.8899245620131587,0.11016561400282765,0.4215785495419512,0.7983,0.0,0.0,0.0010593023297311094,9.867497057838577e-05,1.2917718543149703e-08,0.025101457972889537,0.8023,0.813,0.8016,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Electric Energy, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - JEA - BA,natural gas extraction and processing - San Juan,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Rocky Mountain, WC, Surface",0.022631657598633302,0.22557203105536633,0.05557211782719704,0.03727490857595806,0.9695042875835223,0.8429030168526657,0.01304077122451274,0.5268830033446033,0.009803556039720239,0.5137334671719329,0.12427687305355338,9.648819389907263,1.322043823822193,0.009907947287848093,0.022636361833348457,0.19110241573213577,0.05665246447038508,0.06976651785991553,0.04662541712820529,0.9857327378225191,0.15496299618878676,0.3404719032846756,1.0985,0.0,0.0,0.0020192659021111684,0.00013036382512472602,2.0723635580470968e-08,0.03851640805136984,1.1041,1.1196,1.1032,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Electric Energy, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - JEA - BA,natural gas extraction and processing - San Juan,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Rocky Mountain, WC, Surface",0.07806464999312082,0.21191126862306509,0.053889862723231305,0.03798636556377207,0.7834135577577034,0.8235940678066866,0.010614885025598392,0.42353252899874044,0.010467542182922531,0.5217535884906795,0.11410775406915183,9.64686766065066,1.244656822364378,0.010194042890885196,0.02507131350298225,0.25782895108206183,0.060056069619817125,0.09507055372183502,0.06510507766957258,0.853998294308654,0.1155740394607213,0.2946483901190368,1.0464,0.0,0.0,0.0019012893215943423,0.0001271357043675,2.0184693828716508e-08,0.036069228434187965,1.0518,1.0668,1.051,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Electric Energy, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - JEA - BA,natural gas extraction and processing - San Juan,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Rocky Mountain, WC, Surface",0.07875260702022782,0.20930994920820392,0.04095943909095581,0.03353185440529951,0.9047713620050073,0.8382566561797444,0.033458844386388444,0.5016211461993159,0.00986252655135718,0.5138391308459445,0.11551214060891721,9.539771961869675,1.3335284276288297,0.010356254325217772,0.034287939097230255,0.04283138567696224,0.11041429369161819,0.06390103896330379,0.05369905409160783,1.0866841725959648,0.10781482136789239,0.3753246331326227,1.1333,0.0,0.0,0.002036126058751135,0.00013353232428206654,2.1197005385597928e-08,0.038948642068605516,1.1391,1.1547,1.1381,mca
