elec_steel_fab,elec_rolling_hss,steel_sheet,elec_steel_rolling,steel_slab_toHSS,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, hollow section.wf","fabrication, hollow section.elec","fabrication, hollow section.trans_co2","rolling, hollow sections.elec","rolling, hollow sections.heat","rolling, hollow sections.trans_co2","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Lignite, LIG, Surface",0.05886760062534297,0.19299569538744493,0.04078982460414125,0.24268678602514543,0.5726310981387077,0.009830537609603753,0.042894848679550915,0.9395966755540132,0.9146834745235572,0.0267851145643975,0.5750419378176832,0.010156955761665844,0.5170425269694234,0.11774474574354012,9.73732208438991,1.3300369485867924,0.00952430757119064,0.03944256620302798,0.16416958729249273,0.1467357192391494,0.08723359406068805,0.09899561309953073,1.2308327034177968,0.14470687355966896,0.4055144666532789,1.0048,0.0,0.0,0.0016236479267751028,0.00011320248963160931,1.2373673123997216e-08,0.03942869585649655,1.0109,1.0285,1.0103,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Lignite, LIG, Surface",0.03408703594473715,0.20266372704681374,0.04661464959137873,0.19584718393480374,0.7192392873389356,0.010037026432302268,0.0355037560520634,0.9557180024290717,0.990212557930889,0.021012220170606402,0.5160107638706131,0.01042170033558573,0.5087538850597353,0.11515682040870559,10.191722394310935,1.3295147492491868,0.009859995180465216,0.03301344406118309,0.04300497277863003,0.10769062542928741,0.060747278903421915,0.07222305349860186,1.0044652620914896,0.0989977335554449,0.3735937865348156,0.7897,0.0,0.0,0.0014328778357098502,9.728331057976878e-05,1.0855653968744714e-08,0.035485113838621477,0.7953,0.8115,0.7948,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Lignite, LIG, Surface",0.07350155845275057,0.1973876434957878,0.051035490621559994,0.23174792522702792,0.48164864461699786,0.010400215076058603,0.03938695538405006,0.9242917493123728,0.9331313081968243,0.03784780098006181,0.5020824461748601,0.010099294675290794,0.49856842338600194,0.123240295073517,10.157192723784014,1.344861197767857,0.010492753176425184,0.028945078105623172,0.1655503363111927,0.12410753686600876,0.055960776108858044,0.07955900468216451,1.2436490476248518,0.1333234773989612,0.42812721024193723,0.9406,0.0,0.0,0.0015339340966175645,0.00010659422575531405,1.1798305993806344e-08,0.03710084600217798,0.9464,0.9629,0.9458,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - PacifiCorp East - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"coal extraction and processing - Import, SUB, Surface",0.03529370182763095,0.16898137425696963,0.05817807224752222,0.28243640831827355,0.7711596013434029,0.009883072976492316,0.03670001935002121,0.9610376110976259,0.9647543682788122,0.013563070279755412,0.46011416221701507,0.0101600384157675,0.5184936735803714,0.11860567152623881,9.676411542865683,1.3621181587184683,0.009510663246698461,0.02342994749339858,0.1695327523828769,0.050887043708113915,0.04711088112503874,0.06870495872702442,1.2907743688086597,0.12749746604107384,0.3152901506174246,0.9296,0.0,0.0,0.001841018379424254,0.00011023025824620664,1.432626147989655e-08,0.039073937911792735,0.935,0.9494,0.9341,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - PacifiCorp East - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"coal extraction and processing - Import, SUB, Surface",0.06912498003897467,0.1925466282100737,0.049174873312582565,0.19185827112953885,1.088628329192859,0.010132071481506664,0.03296518567737525,0.863412538712891,0.9148238616611553,0.04476646384222606,0.5011338963505381,0.009630031417892752,0.5057231494280229,0.12027428524549198,9.5891434582341,1.310880235657315,0.010345081986307937,0.04304100646160041,0.1513058006320168,0.11486105974729756,0.06558342693244266,0.07786124619989179,1.2291474560285018,0.13279321646738362,0.37096162692318724,1.0858,0.0,0.0,0.002011707553008663,0.00012018113142297105,1.584744731491709e-08,0.0425694477896927,1.0917,1.1077,1.0907,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - PacifiCorp East - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"coal extraction and processing - Import, SUB, Surface",0.07252758210563832,0.1763070793192094,0.05962882459317921,0.215069403201458,0.8380380322241714,0.009555025460027877,0.03971944929618136,0.8371702796072906,0.9092630080625064,0.010673302243875011,0.5059818505824841,0.010396436947915144,0.4903518086979355,0.11821459281074805,9.829383753517986,1.2823429309550847,0.009920486285766137,0.034975436816888805,0.1797009514391554,0.09704741737928627,0.06769232687426183,0.08666491666791884,1.048854116243208,0.11716077856992468,0.2886973532914163,1.0638,0.0,0.0,0.0020019565479966394,0.00011954087283744327,1.5964902493373587e-08,0.04200667871935718,1.0696,1.085,1.0686,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - PacifiCorp East - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"coal extraction and processing - Import, SUB, Surface",0.0754780641683465,0.19210603010971083,0.04771576524280407,0.23404514070475704,0.56286634842814,0.009831026864772966,0.0415671111871138,0.9632795720589196,0.9344636547677186,0.028188258928227065,0.571168759052572,0.010256901786090025,0.5089718104523551,0.11650626764436271,9.62897642253291,1.359236574025191,0.010428794272643153,0.02471640538854468,0.11190669695650447,0.10425985648336421,0.08023227050990063,0.07570844650500116,1.303387402952433,0.14898494967165213,0.4820232666935049,1.0992,0.0,0.0,0.0021239789992320785,0.00012407054489135567,1.701160533905127e-08,0.043967652211141156,1.1051,1.1209,1.1041,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - PacifiCorp East - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"coal extraction and processing - Import, SUB, Surface",0.06935545942660942,0.2096850232522934,0.055263949388659334,0.18630674372022032,0.9343528838286216,0.010245124332411532,0.040509089961469576,0.8858713582253914,0.9289955593120911,0.024410223634988813,0.5221545262460915,0.009817068866246337,0.5016680858915248,0.11481121696240697,9.469330563304354,1.3563491558551188,0.00991004071000839,0.030518734553011077,0.19865743091067378,0.06374895769199754,0.043601174902069606,0.08224404401083496,1.2721421892355045,0.11681702495698768,0.29580372741753874,1.0729,0.0,0.0,0.002045207228616881,0.00012050960165555182,1.6251971684988367e-08,0.042782206662644866,1.0789,1.0948,1.0778,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - PacifiCorp East - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"coal extraction and processing - Import, SUB, Surface",0.071665604447083,0.1895509631665201,0.043136835643350385,0.15928008876286284,0.9664913155828956,0.009586369041354613,0.03780417415134757,0.7496109732030815,0.9583669505064597,0.016155385146898384,0.6092696224631183,0.009915272133392727,0.5052385537740589,0.12149597177673294,9.516326753596584,1.3117910346398582,0.009664204962818428,0.03058977530645167,0.12632342678688616,0.13629121797306376,0.053504609511035646,0.11582398036503931,1.1570224007568826,0.1328793857018273,0.3170178912538277,1.035,0.0,0.0,0.0021345083711795127,0.0001222658317744215,1.7304503711949736e-08,0.0440247389813704,1.041,1.0568,1.0399,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - PacifiCorp East - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"coal extraction and processing - Import, SUB, Surface",0.05471581235225565,0.2159375048583486,0.042631470615440786,0.19080078657195176,0.9309378981351929,0.010373787935850363,0.04022444723796199,0.9205357109925278,0.9684213702658282,0.02141846184458092,0.5917814537841867,0.010376192135298681,0.5231190899901327,0.11455721075084047,9.569504407620663,1.333150761144967,0.01034496924512877,0.04066014186078633,0.28781186625686067,0.14855868776165115,0.1057911337813016,0.07081358831506843,0.8699574912099122,0.14274349192801905,0.3381641594978682,1.0146,0.0,0.0,0.002129114559475809,0.0001223598280855072,1.6906588125113997e-08,0.044188141989260556,1.0207,1.037,1.0196,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - PacifiCorp East - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"coal extraction and processing - Import, SUB, Surface",0.05864463729583234,0.19558024510564734,0.042179092657588596,0.2516717441106515,0.48912410362382247,0.010142155377782257,0.03534138710831124,0.8660146695858922,0.9937245322974378,0.027501847821851527,0.4973475432020757,0.010143627851318691,0.5005184817078195,0.11783542326244406,9.709586601653161,1.3310610396864313,0.009573947528487654,0.028617294254058318,0.16540482465470213,0.11322680667494517,0.07973499083738983,0.08022637516055345,1.064717212829168,0.12483024845112611,0.2772463943160984,0.8731,0.0,0.0,0.0018815796006318919,0.0001095561295604729,1.516255580504751e-08,0.03884898778785157,0.8784,0.8924,0.8775,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - PacifiCorp East - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"coal extraction and processing - Import, SUB, Surface",0.07641777392082647,0.18985468206878683,0.049472806736260505,0.23936215975193367,0.8423741854722946,0.009859468645187535,0.032450292993262755,0.9621631384634891,0.9302771677277318,0.020911057537146414,0.6027212961419516,0.00964087904231129,0.4824960634288608,0.11717259732160458,10.124997852914142,1.319558682720936,0.009756416718442115,0.050054454711708475,0.09357226898272922,0.10259438254809156,0.06714522407810423,0.06603880342060017,1.0062820271461355,0.14283785903880447,0.2279958054122066,1.1057,0.0,0.0,0.002216419759507898,0.00012947975097744906,1.7469960339298827e-08,0.046337664433711845,1.112,1.1287,1.1108,mca
