"elec_steel_fab","elec_rolling_hss","steel_sheet","elec_steel_rolling","steel_slab_toHSS","elec_EAF","iron_forEAF","elec_DRI","natgas_DRI","elec_BOF","iron_forBOF","elec","coal","fabrication..hollow.section.wf","fabrication..hollow.section.elec","fabrication..hollow.section.trans_co2","rolling..hollow.sections.elec","rolling..hollow.sections.heat","rolling..hollow.sections.trans_co2","rolling..slab.elec","rolling..slab.heat","steelmaking..electric.arc.furnace.scrap_pct","steelmaking..electric.arc.furnace.wf","steelmaking..electric.arc.furnace.kWh_EAF","steelmaking..electric.arc.furnace.trans_co2","ironmaking..direct.reduction..MIDREX.co2_kg","ironmaking..direct.reduction..MIDREX.elec","ironmaking..direct.reduction..MIDREX.ng_mj","ironmaking..direct.reduction..MIDREX.ore_kg","ironmaking..direct.reduction..MIDREX.trans_co2","steelmaking..basic.oxygen.converter.elec","steelmaking..basic.oxygen.converter.scrap_pct","steelmaking..basic.oxygen.converter.wf","steelmaking..basic.oxygen.converter.co2_kg","ironmaking..blast.furnace.elec","ironmaking..blast.furnace.co2_kg","sintering.co2_kg","coking.co2_kg","gwp","gwp_be","gep_bu","ap","ep","odp","pocp","gwp_AR5","gwp_EF2","gwp_CML","sim_type","index"
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA","rolling, slab","Electricity; at grid; consumption mix - ISO-NE - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southwest Power Pool - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Southwest Power Pool - BA","natural gas extraction and processing - Appalachian","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Seminole Electric Cooperative - BA","coal extraction and processing - Powder River Basin, SUB, Surface",0.0541582303725838,0.202275947934246,0.0453593925008207,0.149328188031144,0.63322357182082,0.00991202279544591,0.0383166975649182,0.886295630357086,0.930438911528869,0.0347279454932613,0.464852948343428,0.00953112540644443,0.505815540956279,0.116871450845025,10.1434806154331,1.28158533491969,0.00965717161735406,0.0390684303194263,0.0834938826932993,0.0795753670290691,0.0403281841475376,0.113420953935149,1.29549004540318,0.317322941696428,0.148564820475316,0.8609,0,0,0.00162428845137484,8.54496014412262e-05,1.31748150109281e-08,0.0348408236185285,NA,NA,NA,"mca",554
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA","rolling, slab","Electricity; at grid; consumption mix - ISO-NE - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southwest Power Pool - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Southwest Power Pool - BA","natural gas extraction and processing - Appalachian","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Seminole Electric Cooperative - BA","coal extraction and processing - Powder River Basin, SUB, Surface",0.0793838937142538,0.213076184638189,0.0529572711409509,0.127184582665228,0.561554177342183,0.0101980270364038,0.0361112178799115,0.733832916769094,0.938369556907318,0.0490846596292015,0.546421942424334,0.00968636021455225,0.488154227661305,0.115133109629453,10.1865780557968,1.34113185234563,0.0100533119063343,0.0420096049688424,0.248594442189027,0.10662194117553,0.0680482882485076,0.0592172858087508,0.898676422421532,0.40959935760812,0.14351137641511,0.9055,0,0,0.00174274373917453,8.96729256768691e-05,1.44010724969414e-08,0.036034971196858,NA,NA,NA,"mca",555
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA","rolling, slab","Electricity; at grid; consumption mix - ISO-NE - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southwest Power Pool - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Southwest Power Pool - BA","natural gas extraction and processing - Appalachian","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Seminole Electric Cooperative - BA","coal extraction and processing - Powder River Basin, SUB, Surface",0.0354518156691421,0.196548207979574,0.0545604101453287,0.153988848211645,0.635632791054839,0.0101455308962025,0.0327434176989197,0.809166461654821,0.92940654228029,0.0483319808911583,0.51539349554198,0.00971933753685915,0.494222180850525,0.114578757091437,9.75833728497683,1.27731959295644,0.00973020625056359,0.0292481351852845,0.0916898875164505,0.111788230564845,0.0349807187686518,0.0713391284731284,1.22799612455226,0.375757541870656,0.114414276555177,0.8863,0,0,0.00166540246645128,8.68435941124091e-05,1.37064393407678e-08,0.0352244923208174,NA,NA,NA,"mca",556
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA","rolling, slab","Electricity; at grid; consumption mix - ISO-NE - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southwest Power Pool - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Southwest Power Pool - BA","natural gas extraction and processing - Appalachian","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Seminole Electric Cooperative - BA","coal extraction and processing - Powder River Basin, SUB, Surface",0.067657456556801,0.171018242027826,0.0469562436808299,0.171415362649665,1.08185835336252,0.00954277940452341,0.0343429679647115,0.909207056291228,0.950787980241194,0.042721986155736,0.556135440775008,0.00952888778977545,0.527170342894149,0.123102124655757,9.9612138951232,1.33571957737991,0.0103854269511087,0.0219771550080256,0.104349361230907,0.0880668212126265,0.0793502013118963,0.0876068740494608,1.17013905124823,0.460456685208878,0.134076557239566,0.9532,0,0,0.00179764820435355,9.45986726229371e-05,1.45776556260617e-08,0.0387102473728115,NA,NA,NA,"mca",557
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - PowerSouth Energy Cooperative - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","natural gas extraction and processing - Appalachian","Electricity; at grid; consumption mix - Tennessee Valley Authority - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Rocky Mountain, BIT, Underground",0.0740043422872238,0.185391904019659,0.0422049506028197,0.168056160481032,0.797583648756961,0.0101159848475809,0.0335841019851292,0.921708499757543,0.935565457795751,0.0495110304001526,0.540963280277107,0.0101980349240898,0.525235480836032,0.118252697083894,9.61434358542019,1.25055106280106,0.0100427013011507,0.0315360050041402,0.193626404811947,0.108709917679774,0.0306753203914046,0.0449980971622066,0.874427181744991,0.295718309244338,0.11845418841118,0.9256,0,0,0.00186040555457533,0.000100733784555883,1.15916535634607e-08,0.0429416032582731,NA,NA,NA,"mca",558
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - PowerSouth Energy Cooperative - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","natural gas extraction and processing - Appalachian","Electricity; at grid; consumption mix - Tennessee Valley Authority - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Rocky Mountain, BIT, Underground",0.0688005537367428,0.203822153528022,0.0586800965190263,0.281216112800395,0.800477555806136,0.00978689849089412,0.0448008991942633,0.892253782525026,0.932593746074504,0.048199271806972,0.565277849226232,0.0100093366408009,0.511793381616528,0.120496883949577,9.82982290145614,1.35832816776484,0.00963428212454109,0.0379655293922047,0.110070247438553,0.115655831065659,0.0820562443697827,0.0917128586862626,1.22184897645095,0.249168935827316,0.140201626156239,1.0627,0,0,0.00210991745342338,0.000115311941855493,1.30076362908454e-08,0.0493232708178259,NA,NA,NA,"mca",559
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - PowerSouth Energy Cooperative - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","natural gas extraction and processing - Appalachian","Electricity; at grid; consumption mix - Tennessee Valley Authority - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Rocky Mountain, BIT, Underground",0.0509679750994309,0.209828174768726,0.0540054379479326,0.153161127568711,0.69180672465663,0.00954537207065447,0.0347909754967776,0.929790090831701,0.94028312026554,0.045523242403337,0.519117515920085,0.0100045703713233,0.530400063385342,0.117910275719092,9.67481713132584,1.3213744052171,0.0100746799728106,0.0418285130983916,0.0848084932064919,0.112208890082215,0.0709418518588812,0.0756920076299257,1.15695326573188,0.256688410429869,0.11480830445981,0.8965,0,0,0.00177056954762356,9.5964293502997e-05,1.10798734534005e-08,0.0407989702992168,NA,NA,NA,"mca",560
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - PowerSouth Energy Cooperative - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","natural gas extraction and processing - Appalachian","Electricity; at grid; consumption mix - Tennessee Valley Authority - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Rocky Mountain, BIT, Underground",0.071526134091085,0.157962014081549,0.0582024783409793,0.189634354308269,0.816371369022751,0.0098817608052731,0.0366526578774899,0.73447156522859,0.939639764538389,0.0294682497992679,0.579247575772141,0.0100641195566677,0.513893826620847,0.114202995013581,9.95561105989105,1.25020069864724,0.0103376414499275,0.0330123904272542,0.196566361788231,0.0530143079616432,0.0871674810205133,0.0562513043620144,1.12670505886586,0.265171221295519,0.118470940960772,0.9531,0,0,0.00191237798033293,0.000102470220250058,1.21803819349285e-08,0.0436303593871678,NA,NA,NA,"mca",561
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - PowerSouth Energy Cooperative - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","natural gas extraction and processing - Appalachian","Electricity; at grid; consumption mix - Tennessee Valley Authority - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Rocky Mountain, BIT, Underground",0.0498836140164517,0.202583835112059,0.0489957767098544,0.171409220805389,0.868125048446631,0.0101270254168661,0.0412765420241346,0.83115966397726,0.928909833665193,0.0313073923507273,0.513694345124175,0.00997554657235507,0.527741387146625,0.124522451925645,10.3550109394983,1.32083647112477,0.0104522872466142,0.042066594402532,0.180569145559538,0.0780419607762977,0.0952211969772559,0.0554655193091751,1.3878110218951,0.26239022393472,0.128112255293284,0.9161,0,0,0.00181317578800467,9.89786221252465e-05,1.11359159458459e-08,0.0421694144028973,NA,NA,NA,"mca",562
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - NorthWestern Corporation - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","natural gas extraction and processing - Permian","Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, WC, Underground",0.0272037139158375,0.157204701938863,0.0469542996109265,0.1551868150049,0.598444614594254,0.0103887681952476,0.0402030918349193,0.911153917430022,0.953547611285915,0.0130587926690693,0.567181411893742,0.00985859271302577,0.516640575051725,0.117607004483272,10.3910232034869,1.24423929992192,0.00969665461954886,0.0337342843606113,0.153290125951806,0.0540707686154197,0.0796453004337243,0.0687482086771767,1.09057854568335,0.380436677829937,0.135982943103584,0.7484,0,0,0.0013204976114341,6.74788016180104e-05,8.28646201759849e-09,0.026155845016455,NA,NA,NA,"mca",563
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - NorthWestern Corporation - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","natural gas extraction and processing - Permian","Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, WC, Underground",0.033705960504091,0.189169584036242,0.0477067523023786,0.16817759086113,0.729748997544984,0.00987910890699598,0.0348974056300189,0.866433700160294,0.93367036720956,0.0102048326020635,0.461488634129017,0.00984012490117225,0.531673636197617,0.114199099948624,9.53348807963713,1.25359652108479,0.0104876426493051,0.025610267025698,0.129640342075213,0.0707482490969552,0.0575071189068408,0.068212864222298,1.21216877805572,0.313948389198792,0.138731472346228,0.7402,0,0,0.00128192686324819,6.60672991155473e-05,7.98974567848709e-09,0.0259340476094306,NA,NA,NA,"mca",564
